CallerHand,GestureInput,ActionExecuted,Time
LeftHand,ActivateFire_V2,,14:25:15.115690
RightHand,ActivateFire_V2,,14:25:15.147225
RightHand,ActivateFire_V2,,14:25:16.058486
RightHand,ActivateFire_V2,,14:25:20.426674
LeftHand,ActivateFire_V2,,14:25:22.091511
RightHand,ActivateFire_V2,,14:25:22.126106
LeftHand,ActivateFire_V2,,14:25:23.103359
RightHand,ActivateFire_V2,,14:25:24.126079
LeftHand,ActivateFire_V2,,14:25:24.985892
RightHand,ActivateFire_V2,,14:25:25.028737
RightHand,ThrowGust_V2,,14:25:26.415522
RightHand,ThrowFire_V2,,14:25:26.415601
RightHand,ThrowEarthPrison_V2,,14:25:26.415610
LeftHand,ThrowEarthPrison_V2,,14:25:26.453215
LeftHand,ThrowFire_V2,,14:25:26.453274
LeftHand,ThrowGust_V2,,14:25:26.453284
RightHand,,ShootFire_V2,14:25:26.958118
LeftHand,,ShootFire_V2,14:25:26.991219
RightHand,ActivateFire_V2,,14:25:27.297719
LeftHand,ActivateFire_V2,,14:25:27.298310
RightHand,ThrowGust_V2,,14:25:27.949388
LeftHand,ThrowEarthPrison_V2,,14:25:27.949430
RightHand,ThrowFire_V2,,14:25:27.949459
RightHand,ThrowEarthPrison_V2,,14:25:27.949468
LeftHand,ThrowFire_V2,,14:25:27.949491
LeftHand,ThrowGust_V2,,14:25:27.949501
RightHand,,ShootFire_V2,14:25:28.453176
LeftHand,,ShootFire_V2,14:25:28.453320
RightHand,ActivateFire_V2,,14:25:30.151259
RightHand,ThrowGust_V2,,14:25:33.717073
RightHand,ThrowFire_V2,,14:25:33.717133
RightHand,ThrowEarthPrison_V2,,14:25:33.717145
RightHand,ActivateFire_V2,,14:25:37.316202
RightHand,Lightning_V1,,14:25:39.092476
RightHand,ActivateGust_V2,,14:25:39.093541
RightHand,ThrowGust_V2,,14:25:40.781306
RightHand,ThrowFire_V2,,14:25:40.781361
RightHand,ThrowEarthPrison_V2,,14:25:40.781372
RightHand,,ShootGust_V2,14:25:41.292002
RightHand,,ShootFire_V2,14:25:41.292125
RightHand,Lightning_V1,,14:25:41.991473
RightHand,ActivateGust_V2,,14:25:42.126570
RightHand,ThrowGust_V2,,14:25:42.613311
RightHand,ThrowFire_V2,,14:25:42.613365
RightHand,ThrowEarthPrison_V2,,14:25:42.613376
RightHand,,ShootGust_V2,14:25:43.124633
LeftHand,Recover_V2,,14:25:44.567352
RightHand,Recover_V1,ActivateRecover_V1,14:25:44.567574
LeftHand,Recover_V1,ActivateRecover_V1,14:25:44.567789
RightHand,Recover_V2,,14:25:45.000833
Both,,ActivateRecover_V2,14:25:45.000921
RightHand,ActivateFire_V2,,14:25:49.499728
LeftHand,ActivateFire_V2,,14:25:49.500142
RightHand,ThrowGust_V2,,14:25:49.998961
RightHand,ThrowFire_V2,,14:25:49.999056
RightHand,ThrowEarthPrison_V2,,14:25:49.999070
LeftHand,ThrowEarthPrison_V2,,14:25:50.032355
LeftHand,ThrowFire_V2,,14:25:50.032414
LeftHand,ThrowGust_V2,,14:25:50.032424
RightHand,,ShootFire_V2,14:25:50.543690
LeftHand,,ShootFire_V2,14:25:50.543839
RightHand,Recover_V1,ActivateRecover_V1,14:25:51.208666
RightHand,Recover_V2,,14:25:51.208723
LeftHand,ActivateFire_V2,,14:25:52.168975
RightHand,ActivateFire_V2,,14:25:52.204696
RightHand,ActivateActivationEarthPrison_V2,,14:25:52.472393
RightHand,Recover_V1,ActivateRecover_V1,14:25:52.931729
LeftHand,Recover_V2,,14:25:53.056205
LeftHand,Recover_V1,ActivateRecover_V1,14:25:53.056597
RightHand,Recover_V2,,14:25:53.320562
Both,,ActivateRecover_V2,14:25:53.320646
LeftHand,ActivateFire_V2,,14:25:54.932987
RightHand,ActivateFire_V2,,14:25:54.980385
RightHand,ThrowGust_V2,,14:25:55.405883
RightHand,ThrowFire_V2,,14:25:55.405942
RightHand,ThrowEarthPrison_V2,,14:25:55.405953
LeftHand,ThrowEarthPrison_V2,,14:25:55.417678
LeftHand,ThrowFire_V2,,14:25:55.417747
LeftHand,ThrowGust_V2,,14:25:55.417756
LeftHand,Recover_V2,,14:25:57.218721
LeftHand,Recover_V1,ActivateRecover_V1,14:25:57.219121
RightHand,Recover_V1,ActivateRecover_V1,14:25:57.729794
RightHand,Recover_V2,,14:25:57.729854
Both,,ActivateRecover_V2,14:25:57.729927
RightHand,Shield_V1,ActivateShield_V1,14:26:02.661514
RightHand,ActivateThrowEarthPrison_V2,,14:26:03.772476
RightHand,ThrowGust_V2,,14:26:04.457747
RightHand,ThrowFire_V2,,14:26:04.457813
RightHand,ThrowEarthPrison_V2,,14:26:04.457823
RightHand,,ShootEarthPrison_V2,14:26:04.961105
LeftHand,ActivateFire_V2,,14:26:05.774399
RightHand,Shield_V1,ActivateShield_V1,14:26:06.115620
RightHand,ThrowEarthPrison_V2,,14:26:06.420039
RightHand,ActivateFire_V2,,14:26:06.537445
RightHand,ThrowEarthPrison_V2,,14:26:07.132421
RightHand,ThrowGust_V2,,14:26:07.706402
RightHand,ThrowFire_V2,,14:26:07.706515
RightHand,ThrowEarthPrison_V2,,14:26:07.706531
LeftHand,ThrowEarthPrison_V2,,14:26:07.725847
LeftHand,ThrowFire_V2,,14:26:07.725919
LeftHand,ThrowGust_V2,,14:26:07.725931
LeftHand,,ShootFire_V2,14:26:08.232684
RightHand,Shield_V2,,14:26:08.569886
LeftHand,Recover_V2,,14:26:11.226070
LeftHand,Recover_V1,ActivateRecover_V1,14:26:11.226458
RightHand,Recover_V1,ActivateRecover_V1,14:26:11.246613
RightHand,Recover_V2,,14:26:11.246668
Both,,ActivateRecover_V2,14:26:11.246745
RightHand,Aim_V1,,14:26:19.721462
RightHand,Lightning_V1,,14:26:21.657505
RightHand,,ShootLightning_V1,14:26:21.768417
RightHand,Aim_V1,,14:26:21.823882
RightHand,Lightning_V1,,14:26:22.651120
RightHand,,ShootLightning_V1,14:26:22.764068
RightHand,Aim_V1,,14:26:22.954666
RightHand,Lightning_V1,,14:26:23.615669
RightHand,ThrowEarthPrison_V2,,14:26:24.046345
LeftHand,ThrowEarthPrison_V2,,14:26:24.910569
LeftHand,ThrowFire_V2,,14:26:24.910661
LeftHand,ThrowGust_V2,,14:26:24.910672
RightHand,Aim_V1,,14:26:36.919760
RightHand,Lightning_V1,,14:26:37.720396
RightHand,,ShootLightning_V1,14:26:37.732607
RightHand,Aim_V1,,14:26:37.925167
RightHand,Lightning_V1,,14:26:38.328095
RightHand,,ShootLightning_V1,14:26:38.444020
RightHand,Aim_V1,,14:26:38.469003
RightHand,Lightning_V1,,14:26:38.997891
RightHand,,ShootLightning_V1,14:26:39.009678
RightHand,Aim_V1,,14:26:39.104873
RightHand,Gust_V1,,14:26:39.614080
RightHand,,ShootGust_V1,14:26:39.737038
RightHand,Aim_V1,,14:26:39.852816
RightHand,Gust_V1,,14:26:40.146423
RightHand,,ShootGust_V1,14:26:40.261580
RightHand,Aim_V1,,14:26:40.384467
RightHand,Gust_V1,,14:26:40.710536
RightHand,,ShootGust_V1,14:26:40.828613
RightHand,Aim_V1,,14:26:40.982108
RightHand,Aim_V1,,14:26:41.534102
RightHand,Fire_V1,,14:26:41.857145
RightHand,AimLightning_V2,,14:26:41.858279
RightHand,,ShootFire_V1,14:26:41.969440
RightHand,Aim_V1,,14:26:42.178851
RightHand,Aim_V1,,14:26:42.579366
LeftHand,ThrowEarthPrison_V2,,14:26:44.739104
LeftHand,ThrowFire_V2,,14:26:44.739179
LeftHand,ThrowGust_V2,,14:26:44.739190
RightHand,Lightning_V1,,14:26:45.249310
RightHand,,ShootLightning_V1,14:26:45.369040
RightHand,Aim_V1,,14:26:45.436308
RightHand,Lightning_V1,,14:26:45.814249
RightHand,,ShootLightning_V1,14:26:45.944128
RightHand,Aim_V1,,14:26:46.064430
RightHand,Aim_V1,,14:26:49.675929
RightHand,Lightning_V1,,14:26:50.491966
RightHand,Aim_V1,,14:26:53.497379
RightHand,ThrowGust_V2,,14:26:55.341949
RightHand,ThrowFire_V2,,14:26:55.342010
RightHand,ThrowEarthPrison_V2,,14:26:55.342024
RightHand,ActivateThrowEarthPrison_V2,,14:26:56.562773
RightHand,ThrowGust_V2,,14:26:59.971369
RightHand,ThrowFire_V2,,14:26:59.971433
RightHand,ThrowEarthPrison_V2,,14:26:59.971444
RightHand,,ShootEarthPrison_V2,14:27:00.470240
RightHand,ActivateActivationEarthPrison_V2,,14:27:02.704752
RightHand,ThrowGust_V2,,14:27:07.083592
RightHand,ThrowFire_V2,,14:27:07.083655
RightHand,ThrowEarthPrison_V2,,14:27:07.083666
LeftHand,ThrowEarthPrison_V2,,14:27:07.120902
LeftHand,ThrowFire_V2,,14:27:07.120970
LeftHand,ThrowGust_V2,,14:27:07.120983
LeftHand,Shield_V2,,14:27:07.224263
RightHand,Shield_V2,,14:27:07.491143
Both,,ActivateShield_V2,14:27:07.491354
LeftHand,Recover_V2,,14:27:08.290367
LeftHand,Recover_V1,ActivateRecover_V1,14:27:08.290736
RightHand,Recover_V1,ActivateRecover_V1,14:27:08.314004
RightHand,Recover_V2,,14:27:08.314061
Both,,ActivateRecover_V2,14:27:08.314134
LeftHand,ActivateLightning_V2,,14:27:18.303972
LeftHand,ActivateFire_V2,,14:27:18.990726
RightHand,ActivateFire_V2,,14:27:19.161028
RightHand,ThrowGust_V2,,14:27:19.570951
LeftHand,ThrowEarthPrison_V2,,14:27:19.570984
RightHand,ThrowFire_V2,,14:27:19.571020
RightHand,ThrowEarthPrison_V2,,14:27:19.571031
LeftHand,ThrowFire_V2,,14:27:19.571058
LeftHand,ThrowGust_V2,,14:27:19.571067
RightHand,,ShootFire_V2,14:27:20.074929
LeftHand,,ShootFire_V2,14:27:20.075076
LeftHand,Shield_V1,ActivateShield_V1,14:27:21.143762
RightHand,Shield_V1,ActivateShield_V1,14:27:21.144005
RightHand,Shield_V1,ActivateShield_V1,14:27:22.709699
RightHand,Recover_V1,ActivateRecover_V1,14:27:23.807106
RightHand,Recover_V2,,14:27:23.807161
LeftHand,Recover_V2,,14:27:23.884687
Both,,ActivateRecover_V2,14:27:23.884997
LeftHand,Recover_V1,ActivateRecover_V1,14:27:23.885128
LeftHand,Recover_V2,,14:27:29.982225
LeftHand,Recover_V1,ActivateRecover_V1,14:27:29.982570
LeftHand,Shield_V1,ActivateShield_V1,14:27:30.835747
LeftHand,ActivateLightning_V2,,14:27:30.895076
LeftHand,ActivateLightning_V2,,14:27:31.726042
RightHand,ActivateFire_V2,,14:27:32.093202
LeftHand,ThrowEarthPrison_V2,,14:27:32.716242
LeftHand,ThrowFire_V2,,14:27:32.716307
LeftHand,ThrowGust_V2,,14:27:32.716315
LeftHand,ThrowEarthPrison_V2,,14:27:37.326648
LeftHand,ThrowFire_V2,,14:27:37.326720
LeftHand,ThrowGust_V2,,14:27:37.326736
LeftHand,ThrowEarthPrison_V2,,14:27:38.675227
LeftHand,ThrowFire_V2,,14:27:38.675293
LeftHand,ThrowGust_V2,,14:27:38.675305
RightHand,ActivateFire_V2,,14:27:39.186347
RightHand,ActivateActivationEarthPrison_V2,,14:27:40.223815
RightHand,Aim_V1,,14:27:40.766912
RightHand,Aim_V1,,14:27:42.694093
RightHand,Lightning_V1,,14:27:43.811094
RightHand,,ShootLightning_V1,14:27:43.934557
RightHand,Aim_V1,,14:27:44.299383
RightHand,Lightning_V1,,14:27:44.484246
RightHand,,ShootLightning_V1,14:27:44.501574
RightHand,ActivateGust_V2,,14:27:44.645136
RightHand,Lightning_V1,,14:27:45.065365
RightHand,ActivateGust_V2,,14:27:45.100202
RightHand,ActivateActivationEarthPrison_V2,,14:27:46.299012
RightHand,ActivateFire_V2,,14:27:49.131780
LeftHand,ActivateFire_V2,,14:27:49.586748
RightHand,ThrowGust_V2,,14:27:50.397230
RightHand,ThrowFire_V2,,14:27:50.397306
RightHand,ThrowEarthPrison_V2,,14:27:50.397317
RightHand,,ShootFire_V2,14:27:50.940026
LeftHand,ActivateFire_V2,,14:27:52.314672
RightHand,ActivateFire_V2,,14:27:52.516055
RightHand,ThrowGust_V2,,14:27:53.018654
RightHand,ThrowFire_V2,,14:27:53.018722
RightHand,ThrowEarthPrison_V2,,14:27:53.018732
RightHand,,ShootFire_V2,14:27:53.556646
RightHand,ActivateFire_V2,,14:27:55.017687
RightHand,ThrowGust_V2,,14:27:55.606788
RightHand,ThrowFire_V2,,14:27:55.606854
RightHand,ThrowEarthPrison_V2,,14:27:55.606864
RightHand,,ShootFire_V2,14:27:56.116884
RightHand,ActivateFire_V2,,14:27:57.061605
RightHand,ThrowGust_V2,,14:27:57.521972
RightHand,ThrowFire_V2,,14:27:57.522034
RightHand,ThrowEarthPrison_V2,,14:27:57.522045
RightHand,,ShootFire_V2,14:27:58.034174
RightHand,ActivateFire_V2,,14:27:58.649758
RightHand,ThrowGust_V2,,14:27:59.088041
RightHand,ThrowFire_V2,,14:27:59.088119
RightHand,ThrowEarthPrison_V2,,14:27:59.088130
RightHand,,ShootFire_V2,14:27:59.614962
LeftHand,ThrowEarthPrison_V2,,14:27:59.926880
LeftHand,ThrowFire_V2,,14:27:59.926939
LeftHand,ThrowGust_V2,,14:27:59.926949
RightHand,ActivateFire_V2,,14:28:00.226064
RightHand,ThrowGust_V2,,14:28:00.631979
RightHand,ThrowFire_V2,,14:28:00.632046
RightHand,ThrowEarthPrison_V2,,14:28:00.632058
RightHand,,ShootFire_V2,14:28:01.136582
RightHand,ActivateFire_V2,,14:28:02.659182
RightHand,ThrowGust_V2,,14:28:03.169639
RightHand,ThrowFire_V2,,14:28:03.169704
RightHand,ThrowEarthPrison_V2,,14:28:03.169717
RightHand,,ShootFire_V2,14:28:03.680801
RightHand,ActivateFire_V2,,14:28:04.536338
RightHand,ThrowGust_V2,,14:28:05.089499
RightHand,ThrowFire_V2,,14:28:05.089562
RightHand,ThrowEarthPrison_V2,,14:28:05.089573
RightHand,,ShootFire_V2,14:28:05.587726
RightHand,ActivateFire_V2,,14:28:05.918216
RightHand,ThrowGust_V2,,14:28:06.375390
RightHand,ThrowFire_V2,,14:28:06.375470
RightHand,ThrowEarthPrison_V2,,14:28:06.375484
RightHand,ActivateFire_V2,,14:28:07.059705
RightHand,ThrowGust_V2,,14:28:07.523867
RightHand,ThrowFire_V2,,14:28:07.523989
RightHand,ThrowEarthPrison_V2,,14:28:07.524004
RightHand,ActivateFire_V2,,14:28:09.212100
LeftHand,ActivateFire_V2,,14:28:09.234300
RightHand,ThrowGust_V2,,14:28:09.755808
LeftHand,ThrowEarthPrison_V2,,14:28:09.755847
RightHand,ThrowFire_V2,,14:28:09.755875
RightHand,ThrowEarthPrison_V2,,14:28:09.755884
LeftHand,ThrowFire_V2,,14:28:09.755908
LeftHand,ThrowGust_V2,,14:28:09.755916
RightHand,,ShootFire_V2,14:28:10.268281
LeftHand,,ShootFire_V2,14:28:10.268427
RightHand,ActivateActivationEarthPrison_V2,,14:28:19.944934
RightHand,ActivateActivationEarthPrison_V2,,14:28:20.544576
RightHand,ActivateActivationEarthPrison_V2,,14:28:22.174274
RightHand,ActivateFire_V2,,14:28:23.177052
LeftHand,ActivateFire_V2,,14:28:24.129276
RightHand,ActivateFire_V2,,14:28:24.439099
LeftHand,ThrowEarthPrison_V2,,14:28:24.989603
LeftHand,ThrowFire_V2,,14:28:24.989749
LeftHand,ThrowGust_V2,,14:28:24.989767
RightHand,ThrowGust_V2,,14:28:25.024355
RightHand,ThrowFire_V2,,14:28:25.024416
RightHand,ThrowEarthPrison_V2,,14:28:25.024428
LeftHand,,ShootFire_V2,14:28:25.491335
RightHand,,ShootFire_V2,14:28:25.527888
LeftHand,Shield_V1,ActivateShield_V1,14:28:26.449315
LeftHand,ActivateLightning_V2,,14:28:27.581816
LeftHand,Recover_V1,ActivateRecover_V1,14:28:27.848918
RightHand,Recover_V1,ActivateRecover_V1,14:28:27.950344
RightHand,Recover_V2,,14:28:27.950400
LeftHand,Recover_V2,,14:28:28.228958
Both,,ActivateRecover_V2,14:28:28.229241
LeftHand,ActivateFire_V2,,14:28:29.160272
RightHand,ActivateFire_V2,,14:28:29.176687
RightHand,ThrowGust_V2,,14:28:29.714561
LeftHand,ThrowEarthPrison_V2,,14:28:29.714606
RightHand,ThrowFire_V2,,14:28:29.714706
RightHand,ThrowEarthPrison_V2,,14:28:29.714723
LeftHand,ThrowFire_V2,,14:28:29.714749
LeftHand,ThrowGust_V2,,14:28:29.714759
RightHand,,ShootFire_V2,14:28:30.236861
LeftHand,,ShootFire_V2,14:28:30.237013
RightHand,Recover_V1,ActivateRecover_V1,14:28:30.836303
RightHand,Recover_V2,,14:28:30.836356
LeftHand,Recover_V2,,14:28:30.858428
Both,,ActivateRecover_V2,14:28:30.858726
LeftHand,Recover_V1,ActivateRecover_V1,14:28:30.858850
LeftHand,ActivateFire_V2,,14:28:31.892153
RightHand,ActivateFire_V2,,14:28:31.955448
RightHand,ThrowGust_V2,,14:28:32.565646
RightHand,ThrowFire_V2,,14:28:32.565715
RightHand,ThrowEarthPrison_V2,,14:28:32.565727
LeftHand,ThrowEarthPrison_V2,,14:28:32.608381
LeftHand,ThrowFire_V2,,14:28:32.608447
LeftHand,ThrowGust_V2,,14:28:32.608458
RightHand,,ShootFire_V2,14:28:33.079728
LeftHand,,ShootFire_V2,14:28:33.113307
RightHand,Recover_V1,ActivateRecover_V1,14:28:34.156999
RightHand,Recover_V2,,14:28:34.157054
LeftHand,ActivateFire_V2,,14:28:36.445615
LeftHand,Recover_V2,,14:28:36.722561
Both,,ActivateRecover_V2,14:28:36.722927
LeftHand,Recover_V1,ActivateRecover_V1,14:28:36.723052
LeftHand,Recover_V1,ActivateRecover_V1,14:28:40.359898
RightHand,ActivateFire_V2,,14:28:50.497960
RightHand,ActivateFire_V2,,14:28:53.696743
LeftHand,ThrowEarthPrison_V2,,14:28:59.662421
LeftHand,ThrowFire_V2,,14:28:59.662495
LeftHand,ThrowGust_V2,,14:28:59.662506
RightHand,Aim_V1,,14:29:04.823535
RightHand,Aim_V1,,14:29:07.859347
RightHand,Aim_V1,,14:29:09.149500
RightHand,Lightning_V1,,14:29:10.372836
RightHand,,ShootLightning_V1,14:29:10.383515
RightHand,ActivateActivationEarthPrison_V2,,14:29:11.874174
RightHand,Recover_V1,ActivateRecover_V1,14:29:12.739975
RightHand,ActivateActivationEarthPrison_V2,,14:29:13.356724
RightHand,ActivateActivationEarthPrison_V2,,14:29:16.474317
RightHand,Aim_V1,,14:29:18.511926
RightHand,Aim_V1,,14:29:20.022079
RightHand,Fire_V1,,14:29:20.599724
RightHand,AimLightning_V2,,14:29:20.600937
RightHand,Aim_V1,,14:29:21.127341
RightHand,Fire_V1,,14:29:21.277713
RightHand,AimLightning_V2,,14:29:21.278825
RightHand,,ShootFire_V1,14:29:21.394367
RightHand,Aim_V1,,14:29:21.593970
RightHand,Fire_V1,,14:29:23.866044
RightHand,AimLightning_V2,,14:29:23.867130
RightHand,Aim_V1,,14:29:24.777120
LeftHand,Recover_V1,ActivateRecover_V1,14:29:28.569367
RightHand,Aim_V1,,14:29:30.479343
RightHand,Gust_V1,,14:29:31.667789
RightHand,,ShootGust_V1,14:29:31.815227
RightHand,Aim_V1,,14:29:32.162270
RightHand,Gust_V1,,14:29:32.885206
RightHand,ActivateFire_V2,,14:29:34.889550
LeftHand,ActivateFire_V2,,14:29:34.923922
RightHand,ThrowGust_V2,,14:29:35.405867
LeftHand,ThrowEarthPrison_V2,,14:29:35.405909
RightHand,ThrowFire_V2,,14:29:35.405938
RightHand,ThrowEarthPrison_V2,,14:29:35.405949
LeftHand,ThrowFire_V2,,14:29:35.405971
LeftHand,ThrowGust_V2,,14:29:35.405979
RightHand,,ShootFire_V2,14:29:35.922254
LeftHand,,ShootFire_V2,14:29:35.922416
RightHand,ActivateFire_V2,,14:29:36.566720
LeftHand,ThrowEarthPrison_V2,,14:29:36.966054
LeftHand,ThrowFire_V2,,14:29:36.966113
LeftHand,ThrowGust_V2,,14:29:36.966123
RightHand,ThrowGust_V2,,14:29:37.032413
RightHand,ThrowFire_V2,,14:29:37.032475
RightHand,ThrowEarthPrison_V2,,14:29:37.032486
RightHand,,ShootFire_V2,14:29:37.544750
RightHand,ActivateFire_V2,,14:29:38.361440
RightHand,ThrowGust_V2,,14:29:38.840543
RightHand,ThrowFire_V2,,14:29:38.840603
RightHand,ThrowEarthPrison_V2,,14:29:38.840614
RightHand,,ShootFire_V2,14:29:39.353909
RightHand,ActivateFire_V2,,14:29:40.071623
RightHand,ActivateFire_V2,,14:29:41.473361
RightHand,ActivateFire_V2,,14:29:48.163888
LeftHand,ThrowEarthPrison_V2,,14:29:48.419130
LeftHand,ThrowFire_V2,,14:29:48.419202
LeftHand,ThrowGust_V2,,14:29:48.419213
RightHand,ThrowGust_V2,,14:29:48.518895
RightHand,ThrowFire_V2,,14:29:48.518956
RightHand,ThrowEarthPrison_V2,,14:29:48.518969
RightHand,,ShootFire_V2,14:29:49.031621
LeftHand,ThrowEarthPrison_V2,,14:29:50.367118
LeftHand,ThrowFire_V2,,14:29:50.367192
LeftHand,ThrowGust_V2,,14:29:50.367202
RightHand,ThrowGust_V2,,14:29:50.434112
RightHand,ThrowFire_V2,,14:29:50.434178
RightHand,ThrowEarthPrison_V2,,14:29:50.434191
RightHand,ActivateFire_V2,,14:29:51.644377
LeftHand,ActivateFire_V2,,14:29:51.655615
LeftHand,ThrowEarthPrison_V2,,14:29:52.207582
LeftHand,ThrowFire_V2,,14:29:52.207737
LeftHand,ThrowGust_V2,,14:29:52.207750
RightHand,ThrowGust_V2,,14:29:52.229966
RightHand,ThrowFire_V2,,14:29:52.230027
RightHand,ThrowEarthPrison_V2,,14:29:52.230039
LeftHand,,ShootFire_V2,14:29:52.709177
RightHand,,ShootFire_V2,14:29:52.730690
RightHand,ActivateFire_V2,,14:29:53.667308
RightHand,Shield_V1,ActivateShield_V1,14:30:00.969331
RightHand,ThrowEarthPrison_V2,,14:30:01.071518
RightHand,ActivateThrowEarthPrison_V2,,14:30:01.641886
RightHand,Shield_V1,ActivateShield_V1,14:30:05.214956
LeftHand,Recover_V2,,14:30:05.664475
LeftHand,Recover_V1,ActivateRecover_V1,14:30:05.664834
RightHand,Recover_V1,ActivateRecover_V1,14:30:05.763406
RightHand,Recover_V2,,14:30:05.763464
Both,,ActivateRecover_V2,14:30:05.763548
RightHand,ActivateFire_V2,,14:30:12.241368
RightHand,Aim_V1,,14:30:13.086043
RightHand,Lightning_V1,,14:30:13.719780
RightHand,,ShootLightning_V1,14:30:13.733585
RightHand,ActivateFire_V2,,14:30:19.806448
LeftHand,Shield_V1,ActivateShield_V1,14:30:25.993739
RightHand,Aim_V1,,14:30:28.507265
LeftHand,ActivateThrowEarthPrison_V2,,14:30:28.946468
LeftHand,Shield_V1,ActivateShield_V1,14:30:29.493323
RightHand,Aim_V1,,14:30:29.525745
RightHand,ActivateFire_V2,,14:30:30.741174
RightHand,ActivateFire_V2,,14:30:32.322109
RightHand,ActivateFire_V2,,14:30:39.753535
RightHand,ThrowGust_V2,,14:30:40.484747
RightHand,ThrowFire_V2,,14:30:40.484811
RightHand,ThrowEarthPrison_V2,,14:30:40.484822
RightHand,,ShootFire_V2,14:30:40.998646
RightHand,Aim_V1,,14:30:42.132497
RightHand,Aim_V1,,14:30:42.922898
LeftHand,ThrowEarthPrison_V2,,14:30:43.432410
LeftHand,ThrowFire_V2,,14:30:43.432478
LeftHand,ThrowGust_V2,,14:30:43.432487
RightHand,Lightning_V1,,14:30:43.767387
