CallerHand,GestureInput,ActionExecuted,Time
LeftHand,ActivateLightning_V2,,16:25:03.372708
RightHand,Aim_V1,,16:25:08.162513
RightHand,Fire_V1,,16:25:09.268465
RightHand,,ShootFire_V1,16:25:09.372419
RightHand,Aim_V1,,16:25:09.799302
RightHand,Lightning_V1,,16:25:10.528415
RightHand,,ShootLightning_V1,16:25:10.656662
RightHand,Aim_V1,,16:25:11.201442
RightHand,Lightning_V1,,16:25:11.731171
RightHand,,ShootLightning_V1,16:25:11.853962
RightHand,Aim_V1,,16:25:12.629460
RightHand,Lightning_V1,,16:25:14.060527
RightHand,,ShootLightning_V1,16:25:14.191415
RightHand,Aim_V1,,16:25:15.220820
RightHand,Lightning_V1,,16:25:17.044408
RightHand,EarthPrison_V1,ActivateEarthPrison_V1,16:25:17.143108
RightHand,,ShootEarthPrison_V1,16:25:17.268108
LeftHand,ActivateActivationEarthPrison_V2,,16:25:21.536410
LeftHand,ActivateFire_V2,,16:25:22.274314
LeftHand,ThrowActivationEarthPrison_V2,,16:25:22.329386
LeftHand,,ActivateEarthPrison_V2,16:25:22.440879
LeftHand,Recover_V2,,16:25:26.341421
LeftHand,Recover_V1,ActivateRecover_V1,16:25:26.343423
RightHand,Recover_V1,ActivateRecover_V1,16:25:26.963785
RightHand,Recover_V2,,16:25:26.963844
Both,,ActivateRecover_V2,16:25:26.963917
RightHand,Aim_V1,,16:25:31.050561
RightHand,Fire_V1,,16:25:32.997029
RightHand,,ShootFire_V1,16:25:33.097816
RightHand,Fire_V1,,16:25:33.832656
RightHand,Aim_V1,,16:25:34.234381
RightHand,Fire_V1,,16:25:34.900967
RightHand,,ShootFire_V1,16:25:35.001309
RightHand,Fire_V1,,16:25:36.092715
RightHand,Aim_V1,,16:25:36.327871
RightHand,Fire_V1,,16:25:37.028279
RightHand,,ShootFire_V1,16:25:37.129000
RightHand,Aim_V1,,16:25:37.359682
RightHand,Recover_V1,ActivateRecover_V1,16:25:38.164702
RightHand,Recover_V2,,16:25:38.164820
RightHand,Aim_V1,,16:25:39.604371
RightHand,Fire_V1,,16:25:42.314732
RightHand,,ShootFire_V1,16:25:42.414234
RightHand,Aim_V1,,16:25:42.706590
RightHand,Aim_V1,,16:25:44.237785
RightHand,Fire_V1,,16:25:45.139833
RightHand,,ShootFire_V1,16:25:45.251710
RightHand,Aim_V1,,16:25:46.392591
RightHand,Lightning_V1,,16:25:48.793033
RightHand,,ShootLightning_V1,16:25:48.904514
RightHand,Aim_V1,,16:25:49.839857
LeftHand,ThrowEarthPrison_V2,,16:25:51.016315
LeftHand,ThrowFire_V2,,16:25:51.016380
LeftHand,ThrowGust_V2,,16:25:51.016390
RightHand,Fire_V1,,16:25:51.046148
RightHand,,ShootFire_V1,16:25:51.154543
RightHand,Aim_V1,,16:25:51.477190
RightHand,Aim_V1,,16:25:54.267409
RightHand,ThrowGust_V2,,16:25:55.410419
RightHand,ThrowFire_V2,,16:25:55.410483
RightHand,ThrowEarthPrison_V2,,16:25:55.410492
RightHand,Aim_V1,,16:25:57.937125
RightHand,Aim_V1,,16:25:59.496459
RightHand,Fire_V1,,16:26:00.142372
RightHand,,ShootFire_V1,16:26:00.254136
RightHand,Aim_V1,,16:26:00.512696
RightHand,Aim_V1,,16:26:06.613516
LeftHand,Aim_V1,,16:26:07.410209
LeftHand,Fire_V1,,16:26:11.380250
LeftHand,,ShootFire_V1,16:26:11.496576
LeftHand,Aim_V1,,16:26:12.004386
RightHand,Aim_V1,,16:26:12.193726
RightHand,Aim_V1,,16:26:15.340736
RightHand,Fire_V1,,16:26:15.840845
RightHand,,ShootFire_V1,16:26:15.940571
RightHand,Aim_V1,,16:26:16.241845
RightHand,Fire_V1,,16:26:18.397849
RightHand,,ShootFire_V1,16:26:18.509174
RightHand,Aim_V1,,16:26:19.901924
RightHand,Fire_V1,,16:26:20.703205
RightHand,,ShootFire_V1,16:26:20.835177
RightHand,ThrowGust_V2,,16:26:21.434978
RightHand,ThrowFire_V2,,16:26:21.435035
RightHand,ThrowEarthPrison_V2,,16:26:21.435046
RightHand,Aim_V1,,16:26:22.273473
LeftHand,Aim_V1,,16:26:22.384810
RightHand,Aim_V1,,16:26:23.055982
RightHand,Fire_V1,,16:26:23.186673
LeftHand,Fire_V1,,16:26:23.414409
RightHand,Fire_V1,,16:26:23.414489
RightHand,,ShootFire_V1,16:26:23.514794
LeftHand,,ShootFire_V1,16:26:23.515043
RightHand,Aim_V1,,16:26:23.610366
LeftHand,Fire_V1,,16:26:23.929113
RightHand,Fire_V1,,16:26:23.977518
RightHand,,ShootFire_V1,16:26:24.084276
RightHand,Fire_V1,,16:26:24.246035
LeftHand,Fire_V1,,16:26:24.315270
RightHand,Aim_V1,,16:26:24.434274
LeftHand,Aim_V1,,16:26:24.551480
