CallerHand,GestureInput,ActionExecuted,Time
RightHand,Lightning_V1,,15:36:37.386471
RightHand,,ShootLightning_V1,15:36:37.401288
RightHand,EarthPrison_V1,ActivateEarthPrison_V1,15:36:37.600894
RightHand,,ShootEarthPrison_V1,15:36:37.722003
RightHand,ActivateFire_V2,,15:36:48.157406
RightHand,Aim_V1,,15:36:53.943442
LeftHand,ThrowEarthPrison_V2,,15:36:53.968395
LeftHand,ThrowFire_V2,,15:36:53.968477
LeftHand,ThrowGust_V2,,15:36:53.968486
RightHand,ThrowGust_V2,,15:36:56.356310
RightHand,ThrowFire_V2,,15:36:56.356369
RightHand,ThrowEarthPrison_V2,,15:36:56.356378
RightHand,Aim_V1,,15:36:56.666440
RightHand,Aim_V1,,15:36:58.181989
RightHand,Aim_V1,,15:36:59.583885
RightHand,Aim_V1,,15:37:03.315262
RightHand,Fire_V1,,15:37:03.750986
RightHand,Aim_V1,,15:37:04.008950
RightHand,Lightning_V1,,15:37:04.884139
RightHand,EarthPrison_V1,ActivateEarthPrison_V1,15:37:04.968262
RightHand,Aim_V1,,15:37:05.328718
RightHand,Aim_V1,,15:37:05.721258
RightHand,Fire_V1,,15:37:06.845562
RightHand,,ShootFire_V1,15:37:06.945696
RightHand,Aim_V1,,15:37:07.001987
RightHand,Aim_V1,,15:37:08.982336
RightHand,Fire_V1,,15:37:09.234686
RightHand,,ShootFire_V1,15:37:09.341533
RightHand,Aim_V1,,15:37:09.488898
RightHand,Aim_V1,,15:37:10.080403
RightHand,Aim_V1,,15:37:10.579661
RightHand,Aim_V1,,15:37:10.981039
RightHand,Fire_V1,,15:37:11.142240
RightHand,Aim_V1,,15:37:11.375308
RightHand,Fire_V1,,15:37:11.562973
RightHand,,ShootFire_V1,15:37:11.676317
RightHand,Aim_V1,,15:37:11.891801
RightHand,Fire_V1,,15:37:12.098818
RightHand,,ShootFire_V1,15:37:12.195664
RightHand,Fire_V1,,15:37:12.418511
LeftHand,ThrowEarthPrison_V2,,15:37:19.680326
LeftHand,ThrowFire_V2,,15:37:19.680397
LeftHand,ThrowGust_V2,,15:37:19.680407
LeftHand,ThrowEarthPrison_V2,,15:37:22.259956
LeftHand,ThrowFire_V2,,15:37:22.260023
LeftHand,ThrowGust_V2,,15:37:22.260080
LeftHand,ThrowEarthPrison_V2,,15:37:29.487932
LeftHand,ThrowFire_V2,,15:37:29.488001
LeftHand,ThrowGust_V2,,15:37:29.488011
RightHand,Aim_V1,,15:37:29.741119
RightHand,Fire_V1,,15:37:31.018697
RightHand,AimLightning_V2,,15:37:31.019795
RightHand,,ShootFire_V1,15:37:31.129978
RightHand,Fire_V1,,15:37:31.357686
RightHand,Fire_V1,,15:37:31.657919
RightHand,Aim_V1,,15:37:32.148895
RightHand,Fire_V1,,15:37:33.914932
RightHand,AimLightning_V2,,15:37:33.916226
RightHand,,ShootFire_V1,15:37:34.025810
RightHand,Aim_V1,,15:37:34.179286
RightHand,Fire_V1,,15:37:34.304561
RightHand,Aim_V1,,15:37:34.535175
RightHand,Fire_V1,,15:37:34.682129
RightHand,Aim_V1,,15:37:34.928854
RightHand,Aim_V1,,15:37:37.637982
RightHand,Aim_V1,,15:37:40.160483
RightHand,Fire_V1,,15:37:40.599592
RightHand,,ShootFire_V1,15:37:40.706933
RightHand,Aim_V1,,15:37:40.798268
RightHand,Fire_V1,,15:37:41.042225
RightHand,,ShootFire_V1,15:37:41.132193
RightHand,Aim_V1,,15:37:41.243697
RightHand,Fire_V1,,15:37:41.867141
RightHand,,ShootFire_V1,15:37:41.988840
RightHand,Aim_V1,,15:37:42.220088
RightHand,Fire_V1,,15:37:42.453738
RightHand,,ShootFire_V1,15:37:42.565663
RightHand,Aim_V1,,15:37:42.742361
RightHand,Fire_V1,,15:37:43.286737
RightHand,,ShootFire_V1,15:37:43.397973
RightHand,Aim_V1,,15:37:43.639979
RightHand,Aim_V1,,15:37:44.053026
RightHand,Fire_V1,,15:37:44.208600
RightHand,,ShootFire_V1,15:37:44.319960
RightHand,Fire_V1,,15:37:44.941597
RightHand,Fire_V1,,15:37:45.341467
RightHand,Aim_V1,,15:37:45.919025
RightHand,Fire_V1,,15:37:46.918616
RightHand,,ShootFire_V1,15:37:47.030004
RightHand,Aim_V1,,15:37:47.553475
RightHand,Aim_V1,,15:37:48.939978
RightHand,Fire_V1,,15:37:50.272770
RightHand,,ShootFire_V1,15:37:50.373068
RightHand,Aim_V1,,15:37:50.638978
RightHand,Aim_V1,,15:37:51.821194
RightHand,Fire_V1,,15:37:52.637980
RightHand,,ShootFire_V1,15:37:52.744191
RightHand,Aim_V1,,15:37:53.038572
RightHand,Fire_V1,,15:37:58.764919
RightHand,,ShootFire_V1,15:37:58.869660
RightHand,Fire_V1,,15:37:59.153680
RightHand,Fire_V1,,15:37:59.880462
