CallerHand,GestureInput,ActionExecuted,Time
RightHand,Lightning_V1,,15:09:01.748152
RightHand,Aim_V1,,15:09:02.480596
RightHand,Lightning_V1,,15:09:03.348320
RightHand,,ShootLightning_V1,15:09:03.360491
RightHand,Lightning_V1,,15:09:04.568236
RightHand,Aim_V1,,15:09:05.013772
RightHand,Lightning_V1,,15:09:05.559566
RightHand,,ShootLightning_V1,15:09:05.693572
RightHand,Aim_V1,,15:09:07.712138
RightHand,Lightning_V1,,15:09:09.346625
RightHand,,ShootLightning_V1,15:09:09.469224
RightHand,Aim_V1,,15:09:09.970453
RightHand,Lightning_V1,,15:09:10.199803
RightHand,,ShootLightning_V1,15:09:10.212233
RightHand,,ShootLightning_V1,15:09:10.382113
RightHand,Aim_V1,,15:09:10.736571
RightHand,Lightning_V1,,15:09:13.125386
RightHand,Lightning_V1,,15:09:14.385130
RightHand,Aim_V1,,15:09:15.071723
RightHand,Fire_V1,,15:09:15.881398
RightHand,,ShootFire_V1,15:09:15.988072
RightHand,Aim_V1,,15:09:16.252104
RightHand,Aim_V1,,15:09:18.147822
RightHand,Lightning_V1,,15:09:18.851153
RightHand,Aim_V1,,15:09:19.173346
RightHand,Lightning_V1,,15:09:19.932405
RightHand,,ShootLightning_V1,15:09:20.050166
LeftHand,Shield_V1,ActivateShield_V1,15:09:22.712039
RightHand,ThrowGust_V2,,15:09:25.228743
RightHand,ThrowFire_V2,,15:09:25.228808
RightHand,ThrowEarthPrison_V2,,15:09:25.228818
LeftHand,Shield_V1,ActivateShield_V1,15:09:25.251307
RightHand,Aim_V1,,15:09:26.962724
RightHand,Lightning_V1,,15:09:27.882448
RightHand,,ShootLightning_V1,15:09:27.894465
LeftHand,Shield_V1,ActivateShield_V1,15:09:29.244285
RightHand,ThrowGust_V2,,15:09:30.067892
RightHand,ThrowFire_V2,,15:09:30.067959
RightHand,ThrowEarthPrison_V2,,15:09:30.067969
RightHand,Lightning_V1,,15:09:31.599811
LeftHand,Recover_V2,,15:09:33.120300
LeftHand,Recover_V1,ActivateRecover_V1,15:09:33.120678
LeftHand,Shield_V1,ActivateShield_V1,15:09:37.737108
RightHand,Aim_V1,,15:09:38.420419
RightHand,Lightning_V1,,15:09:39.166232
RightHand,,ShootLightning_V1,15:09:39.178451
RightHand,Aim_V1,,15:09:40.598747
RightHand,Lightning_V1,,15:09:41.595132
RightHand,,ShootLightning_V1,15:09:41.721708
RightHand,Aim_V1,,15:09:43.417142
RightHand,Lightning_V1,,15:09:44.442150
RightHand,,ShootLightning_V1,15:09:44.463869
LeftHand,ThrowEarthPrison_V2,,15:09:44.921409
LeftHand,ThrowFire_V2,,15:09:44.921484
LeftHand,ThrowGust_V2,,15:09:44.921496
RightHand,Aim_V1,,15:09:46.130547
RightHand,Aim_V1,,15:09:46.385062
LeftHand,Shield_V1,ActivateShield_V1,15:09:48.989857
RightHand,Aim_V1,,15:09:50.615440
RightHand,Lightning_V1,,15:09:51.445670
RightHand,,ShootLightning_V1,15:09:51.563393
RightHand,Lightning_V1,,15:09:51.746567
RightHand,Aim_V1,,15:09:53.140161
RightHand,Lightning_V1,,15:09:53.552790
RightHand,,ShootLightning_V1,15:09:53.668017
LeftHand,ThrowEarthPrison_V2,,15:09:54.203045
LeftHand,ThrowFire_V2,,15:09:54.203132
LeftHand,ThrowGust_V2,,15:09:54.203144
RightHand,Lightning_V1,,15:09:55.071058
RightHand,Aim_V1,,15:09:55.560938
RightHand,Lightning_V1,,15:09:55.803148
RightHand,,ShootLightning_V1,15:09:55.917700
RightHand,Lightning_V1,,15:09:57.277740
RightHand,Lightning_V1,,15:09:57.968743
LeftHand,Shield_V1,ActivateShield_V1,15:09:59.068406
RightHand,Lightning_V1,,15:10:00.429039
RightHand,Lightning_V1,,15:10:00.933819
RightHand,Aim_V1,,15:10:02.289192
RightHand,Lightning_V1,,15:10:02.858811
RightHand,,ShootLightning_V1,15:10:02.958534
RightHand,Aim_V1,,15:10:04.362030
RightHand,Lightning_V1,,15:10:04.991298
RightHand,,ShootLightning_V1,15:10:05.098795
RightHand,Aim_V1,,15:10:05.776052
LeftHand,ThrowEarthPrison_V2,,15:10:06.099483
LeftHand,ThrowFire_V2,,15:10:06.099563
LeftHand,ThrowGust_V2,,15:10:06.099575
RightHand,Lightning_V1,,15:10:06.365218
RightHand,,ShootLightning_V1,15:10:06.490312
RightHand,Lightning_V1,,15:10:07.377907
RightHand,Aim_V1,,15:10:08.593126
RightHand,Lightning_V1,,15:10:09.338793
RightHand,,ShootLightning_V1,15:10:09.438517
RightHand,Aim_V1,,15:10:11.680006
RightHand,Lightning_V1,,15:10:12.848876
RightHand,,ShootLightning_V1,15:10:12.972202
RightHand,Lightning_V1,,15:10:13.512275
RightHand,Aim_V1,,15:10:15.763997
LeftHand,Shield_V1,ActivateShield_V1,15:10:16.321451
LeftHand,Recover_V2,,15:10:19.275510
LeftHand,Recover_V1,ActivateRecover_V1,15:10:19.275868
RightHand,EarthPrison_V1,ActivateEarthPrison_V1,15:10:23.977226
RightHand,Lightning_V1,,15:10:26.208890
RightHand,Aim_V1,,15:10:26.632490
RightHand,Lightning_V1,,15:10:28.625937
RightHand,,ShootLightning_V1,15:10:28.642733
LeftHand,Recover_V2,,15:10:30.538793
LeftHand,Recover_V1,ActivateRecover_V1,15:10:30.539159
RightHand,Lightning_V1,,15:10:32.003282
RightHand,Aim_V1,,15:10:33.088333
LeftHand,Shield_V1,ActivateShield_V1,15:10:33.169884
RightHand,Lightning_V1,,15:10:34.350772
RightHand,,ShootLightning_V1,15:10:34.451183
RightHand,Lightning_V1,,15:10:37.752301
RightHand,Lightning_V1,,15:10:37.981731
RightHand,Aim_V1,,15:10:39.017344
RightHand,Aim_V1,,15:10:39.598124
RightHand,Lightning_V1,,15:10:40.335651
