CallerHand,GestureInput,ActionExecuted,Time
RightHand,Aim_V1,,14:11:52.008355
RightHand,Lightning_V1,,14:11:52.102666
RightHand,,ShootLightning_V1,14:11:52.235294
RightHand,Aim_V1,,14:11:52.288828
RightHand,Aim_V1,,14:11:53.530060
RightHand,Lightning_V1,,14:11:54.137844
RightHand,,ShootLightning_V1,14:11:54.149624
RightHand,Aim_V1,,14:11:54.446369
RightHand,Lightning_V1,,14:11:54.704066
RightHand,,ShootLightning_V1,14:11:54.715365
RightHand,Aim_V1,,14:11:55.046859
RightHand,Lightning_V1,,14:11:55.253643
RightHand,,ShootLightning_V1,14:11:55.266212
RightHand,Aim_V1,,14:11:55.626309
RightHand,,ShootLightning_V1,14:11:55.739220
RightHand,,ShootLightning_V1,14:11:55.904956
RightHand,Aim_V1,,14:11:56.158862
RightHand,,ShootLightning_V1,14:11:56.272191
RightHand,ActivateFire_V2,,14:12:01.219919
RightHand,ActivateFire_V2,,14:12:03.553649
RightHand,ThrowGust_V2,,14:12:04.454912
RightHand,ThrowFire_V2,,14:12:04.454977
RightHand,ThrowEarthPrison_V2,,14:12:04.454986
RightHand,,ShootFire_V2,14:12:04.962262
RightHand,ActivateActivationEarthPrison_V2,,14:12:07.262074
RightHand,ActivateFire_V2,,14:12:07.592689
RightHand,ThrowGust_V2,,14:12:08.519747
RightHand,ThrowFire_V2,,14:12:08.519813
RightHand,ThrowEarthPrison_V2,,14:12:08.519825
RightHand,,ShootFire_V2,14:12:09.043900
RightHand,ActivateFire_V2,,14:12:10.544496
RightHand,ThrowGust_V2,,14:12:11.273190
RightHand,ThrowFire_V2,,14:12:11.273267
RightHand,ThrowEarthPrison_V2,,14:12:11.273286
RightHand,,ShootFire_V2,14:12:11.805947
RightHand,ActivateFire_V2,,14:12:12.987993
RightHand,ActivateFire_V2,,14:12:13.820243
RightHand,ActivateFire_V2,,14:12:14.733306
RightHand,ThrowGust_V2,,14:12:15.755893
RightHand,ThrowFire_V2,,14:12:15.755957
RightHand,ThrowEarthPrison_V2,,14:12:15.755967
RightHand,,ShootFire_V2,14:12:16.269577
RightHand,ActivateFire_V2,,14:12:17.529903
RightHand,ThrowGust_V2,,14:12:18.358041
RightHand,ThrowFire_V2,,14:12:18.358125
RightHand,ThrowEarthPrison_V2,,14:12:18.358139
RightHand,,ShootFire_V2,14:12:18.895858
RightHand,ActivateFire_V2,,14:12:20.340008
RightHand,ThrowGust_V2,,14:12:20.952168
RightHand,ThrowFire_V2,,14:12:20.952232
RightHand,ThrowEarthPrison_V2,,14:12:20.952243
RightHand,,ShootFire_V2,14:12:21.471946
RightHand,ActivateFire_V2,,14:12:22.494736
RightHand,ThrowGust_V2,,14:12:23.131661
RightHand,ThrowFire_V2,,14:12:23.131724
RightHand,ThrowEarthPrison_V2,,14:12:23.131736
RightHand,,ShootFire_V2,14:12:23.642611
RightHand,ActivateFire_V2,,14:12:25.048750
RightHand,ThrowGust_V2,,14:12:25.701746
RightHand,ThrowFire_V2,,14:12:25.701807
RightHand,ThrowEarthPrison_V2,,14:12:25.701824
RightHand,,ShootFire_V2,14:12:26.215128
RightHand,ThrowGust_V2,,14:12:27.747601
RightHand,ThrowFire_V2,,14:12:27.747665
RightHand,ThrowEarthPrison_V2,,14:12:27.747676
RightHand,ActivateLightning_V2,,14:12:28.892019
LeftHand,ThrowEarthPrison_V2,,14:12:29.858817
LeftHand,ThrowFire_V2,,14:12:29.858881
LeftHand,ThrowGust_V2,,14:12:29.858892
LeftHand,ActivateFire_V2,,14:12:32.168510
RightHand,ActivateFire_V2,,14:12:32.235435
RightHand,ThrowGust_V2,,14:12:33.430037
RightHand,ThrowFire_V2,,14:12:33.430097
RightHand,ThrowEarthPrison_V2,,14:12:33.430108
LeftHand,ThrowEarthPrison_V2,,14:12:33.634469
LeftHand,ThrowFire_V2,,14:12:33.634538
LeftHand,ThrowGust_V2,,14:12:33.634550
RightHand,,ShootFire_V2,14:12:33.945447
RightHand,Recover_V1,ActivateRecover_V1,14:12:34.813961
RightHand,Recover_V2,,14:12:34.814022
LeftHand,Recover_V2,,14:12:34.894196
Both,,ActivateRecover_V2,14:12:34.894504
LeftHand,Recover_V1,ActivateRecover_V1,14:12:34.894631
RightHand,ThrowGust_V2,,14:12:36.847538
RightHand,ThrowFire_V2,,14:12:36.847609
RightHand,ThrowEarthPrison_V2,,14:12:36.847624
LeftHand,Shield_V1,ActivateShield_V1,14:12:38.080141
RightHand,ThrowEarthPrison_V2,,14:12:39.167064
RightHand,ActivateThrowEarthPrison_V2,,14:12:39.704488
RightHand,EarthPrison_V1,ActivateEarthPrison_V1,14:12:40.676341
RightHand,Shield_V1,ActivateShield_V1,14:12:42.775681
LeftHand,Recover_V2,,14:12:43.229266
LeftHand,Recover_V1,ActivateRecover_V1,14:12:43.229612
RightHand,Recover_V1,ActivateRecover_V1,14:12:43.312527
RightHand,Recover_V2,,14:12:43.312582
Both,,ActivateRecover_V2,14:12:43.312655
RightHand,ThrowGust_V2,,14:12:48.898394
RightHand,ThrowFire_V2,,14:12:48.898450
RightHand,ThrowEarthPrison_V2,,14:12:48.898460
LeftHand,ThrowEarthPrison_V2,,14:12:51.393830
LeftHand,ThrowFire_V2,,14:12:51.393896
LeftHand,ThrowGust_V2,,14:12:51.393907
RightHand,Aim_V1,,14:12:52.004589
RightHand,Aim_V1,,14:12:52.767004
RightHand,Aim_V1,,14:12:54.531948
RightHand,Aim_V1,,14:12:55.704749
RightHand,Aim_V1,,14:12:57.715322
RightHand,Gust_V1,,14:12:58.224070
RightHand,,ShootGust_V1,14:12:58.353161
RightHand,Aim_V1,,14:12:58.824155
RightHand,Gust_V1,,14:12:59.068424
RightHand,,ShootGust_V1,14:12:59.197758
RightHand,Aim_V1,,14:13:01.200957
RightHand,Aim_V1,,14:13:01.878702
RightHand,Lightning_V1,,14:13:02.789232
RightHand,,ShootLightning_V1,14:13:02.944868
RightHand,Aim_V1,,14:13:03.078035
RightHand,Lightning_V1,,14:13:03.702894
RightHand,,ShootLightning_V1,14:13:03.833520
RightHand,Aim_V1,,14:13:03.922113
RightHand,Lightning_V1,,14:13:04.695623
RightHand,Aim_V1,,14:13:04.899542
RightHand,Aim_V1,,14:13:06.932243
RightHand,Aim_V1,,14:13:12.185369
RightHand,Aim_V1,,14:13:14.617709
RightHand,Lightning_V1,,14:13:15.476922
RightHand,,ShootLightning_V1,14:13:15.584240
RightHand,Aim_V1,,14:13:15.717455
RightHand,Lightning_V1,,14:13:16.028460
RightHand,,ShootLightning_V1,14:13:16.154410
RightHand,Aim_V1,,14:13:16.261937
RightHand,Lightning_V1,,14:13:16.650366
RightHand,,ShootLightning_V1,14:13:16.672708
RightHand,Aim_V1,,14:13:16.894901
RightHand,Lightning_V1,,14:13:17.116904
RightHand,,ShootLightning_V1,14:13:17.240607
RightHand,Aim_V1,,14:13:17.405709
RightHand,Lightning_V1,,14:13:17.672225
