CallerHand,GestureInput,ActionExecuted,Time
RightHand,ThrowEarthPrison_V2,,14:11:34.436911
RightHand,ActivateThrowEarthPrison_V2,,14:11:34.689818
LeftHand,ThrowEarthPrison_V2,,14:11:36.324495
LeftHand,ThrowFire_V2,,14:11:36.324571
LeftHand,ThrowGust_V2,,14:11:36.324581
RightHand,ThrowGust_V2,,14:11:36.947576
RightHand,ThrowFire_V2,,14:11:36.947636
RightHand,ThrowEarthPrison_V2,,14:11:36.947645
RightHand,ActivateThrowEarthPrison_V2,,14:11:38.541761
RightHand,ThrowGust_V2,,14:11:39.965255
RightHand,ThrowFire_V2,,14:11:39.965318
RightHand,ThrowEarthPrison_V2,,14:11:39.965328
RightHand,ActivateThrowEarthPrison_V2,,14:11:41.059451
RightHand,ThrowGust_V2,,14:11:41.753939
RightHand,ThrowFire_V2,,14:11:41.754041
RightHand,ThrowEarthPrison_V2,,14:11:41.754049
RightHand,,ShootEarthPrison_V2,14:11:42.264543
RightHand,ActivateFire_V2,,14:11:45.069464
RightHand,ThrowEarthPrison_V2,,14:11:45.147215
RightHand,ActivateFire_V2,,14:11:46.186106
RightHand,ActivateFire_V2,,14:11:46.716909
RightHand,ThrowEarthPrison_V2,,14:11:46.872208
RightHand,ActivateFire_V2,,14:11:48.222431
RightHand,ActivateFire_V2,,14:11:49.087315
RightHand,ThrowEarthPrison_V2,,14:11:49.209793
RightHand,ActivateFire_V2,,14:11:57.016909
RightHand,ActivateFire_V2,,14:11:57.813935
RightHand,ThrowGust_V2,,14:11:59.487200
RightHand,ThrowFire_V2,,14:11:59.487259
RightHand,ThrowEarthPrison_V2,,14:11:59.487267
RightHand,Shield_V2,,14:11:59.756990
RightHand,,ShootFire_V2,14:11:59.990789
RightHand,ActivateFire_V2,,14:12:00.926734
RightHand,ThrowGust_V2,,14:12:01.961580
RightHand,ThrowFire_V2,,14:12:01.961635
RightHand,ThrowEarthPrison_V2,,14:12:01.961644
RightHand,,ShootFire_V2,14:12:02.467266
LeftHand,ThrowEarthPrison_V2,,14:12:04.103668
LeftHand,ThrowFire_V2,,14:12:04.103738
LeftHand,ThrowGust_V2,,14:12:04.103749
RightHand,ActivateLightning_V2,,14:12:05.208585
LeftHand,Aim_V1,,14:12:09.257037
LeftHand,Lightning_V1,,14:12:09.990976
LeftHand,,ShootLightning_V1,14:12:10.025388
LeftHand,Aim_V1,,14:12:10.760356
LeftHand,,ShootLightning_V1,14:12:10.894329
LeftHand,Lightning_V1,,14:12:11.372986
LeftHand,,ShootLightning_V1,14:12:11.395708
LeftHand,Aim_V1,,14:12:11.595579
LeftHand,Lightning_V1,,14:12:11.746839
LeftHand,,ShootLightning_V1,14:12:11.763689
LeftHand,,ShootLightning_V1,14:12:11.941615
LeftHand,Lightning_V1,,14:12:12.450782
LeftHand,Aim_V1,,14:12:12.977493
LeftHand,Lightning_V1,,14:12:13.522478
LeftHand,,ShootLightning_V1,14:12:13.536769
RightHand,ThrowGust_V2,,14:12:13.701227
RightHand,ThrowFire_V2,,14:12:13.701296
RightHand,ThrowEarthPrison_V2,,14:12:13.701305
LeftHand,Aim_V1,,14:12:14.312639
LeftHand,Lightning_V1,,14:12:14.887840
LeftHand,,ShootLightning_V1,14:12:14.902398
LeftHand,Aim_V1,,14:12:15.492307
LeftHand,Lightning_V1,,14:12:16.033413
LeftHand,,ShootLightning_V1,14:12:16.051130
LeftHand,Aim_V1,,14:12:18.478770
LeftHand,Lightning_V1,,14:12:18.762829
LeftHand,,ShootLightning_V1,14:12:18.777422
LeftHand,Aim_V1,,14:12:21.931286
RightHand,ThrowGust_V2,,14:12:22.102419
RightHand,ThrowFire_V2,,14:12:22.102487
RightHand,ThrowEarthPrison_V2,,14:12:22.102497
LeftHand,Lightning_V1,,14:12:22.584710
LeftHand,,ShootLightning_V1,14:12:22.600228
LeftHand,Lightning_V1,,14:12:23.053347
LeftHand,Aim_V1,,14:12:23.367574
LeftHand,Lightning_V1,,14:12:23.928910
LeftHand,,ShootLightning_V1,14:12:23.948106
LeftHand,Lightning_V1,,14:12:24.649653
LeftHand,Aim_V1,,14:12:24.969411
LeftHand,Lightning_V1,,14:12:25.470169
LeftHand,,ShootLightning_V1,14:12:25.482000
LeftHand,Aim_V1,,14:12:26.427758
LeftHand,Lightning_V1,,14:12:26.851262
LeftHand,,ShootLightning_V1,14:12:26.862230
LeftHand,Aim_V1,,14:12:27.298565
LeftHand,Lightning_V1,,14:12:27.742196
LeftHand,,ShootLightning_V1,14:12:27.754959
LeftHand,Aim_V1,,14:12:28.491101
LeftHand,Lightning_V1,,14:12:28.842423
LeftHand,,ShootLightning_V1,14:12:28.859773
LeftHand,Lightning_V1,,14:12:29.199861
LeftHand,Aim_V1,,14:12:29.544129
LeftHand,Lightning_V1,,14:12:30.519136
LeftHand,,ShootLightning_V1,14:12:30.653002
LeftHand,Aim_V1,,14:12:30.863328
LeftHand,Lightning_V1,,14:12:31.087787
LeftHand,,ShootLightning_V1,14:12:31.109836
LeftHand,Aim_V1,,14:12:31.378682
LeftHand,Lightning_V1,,14:12:31.615796
LeftHand,,ShootLightning_V1,14:12:31.654814
LeftHand,Aim_V1,,14:12:31.894726
LeftHand,Lightning_V1,,14:12:32.061826
LeftHand,,ShootLightning_V1,14:12:32.096581
LeftHand,Aim_V1,,14:12:32.296272
LeftHand,Lightning_V1,,14:12:32.363341
LeftHand,,ShootLightning_V1,14:12:32.430937
LeftHand,,ShootLightning_V1,14:12:32.680147
LeftHand,Aim_V1,,14:12:33.063619
LeftHand,Aim_V1,,14:12:35.313050
LeftHand,Lightning_V1,,14:12:35.973697
LeftHand,,ShootLightning_V1,14:12:35.987770
LeftHand,Aim_V1,,14:12:36.192616
LeftHand,,ShootLightning_V1,14:12:36.323340
LeftHand,,ShootLightning_V1,14:12:36.489364
LeftHand,,ShootLightning_V1,14:12:36.667561
LeftHand,,ShootLightning_V1,14:12:36.847214
LeftHand,,ShootLightning_V1,14:12:37.053896
LeftHand,,ShootLightning_V1,14:12:37.235529
LeftHand,,ShootLightning_V1,14:12:37.424706
RightHand,ThrowGust_V2,,14:12:38.010815
RightHand,ThrowFire_V2,,14:12:38.010881
RightHand,ThrowEarthPrison_V2,,14:12:38.010890
LeftHand,Fire_V1,,14:12:39.915484
LeftHand,,ShootFire_V1,14:12:40.025741
RightHand,ActivateLightning_V2,,14:12:45.920178
RightHand,ActivateFire_V2,,14:12:46.063136
LeftHand,ActivateFire_V2,,14:12:46.112528
LeftHand,Recover_V2,,14:12:50.112915
LeftHand,Recover_V1,ActivateRecover_V1,14:12:50.113263
RightHand,Recover_V1,ActivateRecover_V1,14:12:55.129184
RightHand,Recover_V2,,14:12:55.129239
LeftHand,Recover_V2,,14:12:55.163053
Both,,ActivateRecover_V2,14:12:55.163364
LeftHand,Recover_V1,ActivateRecover_V1,14:12:55.163484
LeftHand,Aim_V1,,14:13:06.055006
LeftHand,Lightning_V1,,14:13:06.764475
LeftHand,,ShootLightning_V1,14:13:06.777210
LeftHand,,ShootLightning_V1,14:13:06.930797
LeftHand,,ShootLightning_V1,14:13:07.096392
LeftHand,Lightning_V1,,14:13:07.381304
LeftHand,,ShootLightning_V1,14:13:07.395611
LeftHand,Lightning_V1,,14:13:07.600875
LeftHand,,ShootLightning_V1,14:13:07.622794
LeftHand,Lightning_V1,,14:13:07.908930
LeftHand,,ShootLightning_V1,14:13:07.925045
LeftHand,,ShootLightning_V1,14:13:08.087450
LeftHand,,ShootLightning_V1,14:13:08.254636
LeftHand,Lightning_V1,,14:13:09.397907
LeftHand,,ShootLightning_V1,14:13:09.409341
LeftHand,,ShootLightning_V1,14:13:09.578728
LeftHand,Lightning_V1,,14:13:10.002781
LeftHand,,ShootLightning_V1,14:13:10.020107
LeftHand,,ShootLightning_V1,14:13:10.181637
LeftHand,Lightning_V1,,14:13:10.577365
LeftHand,,ShootLightning_V1,14:13:10.594410
