CallerHand,GestureInput,ActionExecuted,Time
RightHand,,ShootFire_V1,16:14:29.005650
RightHand,Aim_V1,,16:14:29.495631
RightHand,Fire_V1,,16:14:30.511468
RightHand,,ShootFire_V1,16:14:30.616731
RightHand,Fire_V1,,16:14:30.865600
RightHand,Fire_V1,,16:14:31.333488
RightHand,Aim_V1,,16:14:31.575320
RightHand,Lightning_V1,,16:14:32.639406
RightHand,,ShootLightning_V1,16:14:32.651646
RightHand,Aim_V1,,16:14:32.879706
RightHand,Lightning_V1,,16:14:33.165236
RightHand,,ShootLightning_V1,16:14:33.178195
RightHand,Aim_V1,,16:14:33.383829
RightHand,Lightning_V1,,16:14:33.572175
RightHand,,ShootLightning_V1,16:14:33.588071
RightHand,Aim_V1,,16:14:33.829037
LeftHand,Recover_V2,,16:14:36.254861
LeftHand,Recover_V1,ActivateRecover_V1,16:14:36.255244
RightHand,Aim_V1,,16:14:41.792728
RightHand,Lightning_V1,,16:14:42.526616
RightHand,,ShootLightning_V1,16:14:42.539975
RightHand,Lightning_V1,,16:14:42.850153
RightHand,Aim_V1,,16:14:43.556094
RightHand,Lightning_V1,,16:14:46.122516
RightHand,,ShootLightning_V1,16:14:46.227796
RightHand,Aim_V1,,16:14:47.460688
RightHand,Lightning_V1,,16:14:47.783870
RightHand,,ShootLightning_V1,16:14:47.911701
RightHand,Lightning_V1,,16:14:48.841710
RightHand,Aim_V1,,16:14:49.265380
RightHand,Lightning_V1,,16:14:49.576993
RightHand,,ShootLightning_V1,16:14:49.711426
RightHand,Aim_V1,,16:14:50.062261
RightHand,Lightning_V1,,16:14:51.091732
RightHand,,ShootLightning_V1,16:14:51.114272
RightHand,Aim_V1,,16:14:51.498076
RightHand,EarthPrison_V1,ActivateEarthPrison_V1,16:14:52.873934
RightHand,,ShootEarthPrison_V1,16:14:53.007487
RightHand,Recover_V1,ActivateRecover_V1,16:14:53.578312
RightHand,Recover_V2,,16:14:53.578375
LeftHand,Recover_V2,,16:15:07.300563
LeftHand,Recover_V1,ActivateRecover_V1,16:15:07.300976
RightHand,ThrowGust_V2,,16:15:14.105060
RightHand,ThrowFire_V2,,16:15:14.105134
RightHand,ThrowEarthPrison_V2,,16:15:14.105146
RightHand,Shield_V1,ActivateShield_V1,16:15:17.113617
RightHand,ThrowGust_V2,,16:15:17.923958
RightHand,ThrowFire_V2,,16:15:17.924028
RightHand,ThrowEarthPrison_V2,,16:15:17.924038
RightHand,ActivateThrowEarthPrison_V2,,16:15:18.759262
RightHand,ThrowGust_V2,,16:15:19.561287
RightHand,ThrowFire_V2,,16:15:19.561346
RightHand,ThrowEarthPrison_V2,,16:15:19.561356
RightHand,,ShootEarthPrison_V2,16:15:20.065598
RightHand,ThrowGust_V2,,16:15:20.679671
RightHand,ThrowFire_V2,,16:15:20.679745
RightHand,ThrowEarthPrison_V2,,16:15:20.679757
RightHand,ThrowGust_V2,,16:15:21.949641
RightHand,ThrowFire_V2,,16:15:21.949710
RightHand,ThrowEarthPrison_V2,,16:15:21.949719
RightHand,ThrowGust_V2,,16:15:24.418196
RightHand,ThrowFire_V2,,16:15:24.418261
RightHand,ThrowEarthPrison_V2,,16:15:24.418273
RightHand,ActivateThrowEarthPrison_V2,,16:15:26.013693
RightHand,ThrowGust_V2,,16:15:27.461937
RightHand,ThrowFire_V2,,16:15:27.462008
RightHand,ThrowEarthPrison_V2,,16:15:27.462017
RightHand,,ShootEarthPrison_V2,16:15:27.977843
RightHand,ActivateThrowEarthPrison_V2,,16:15:30.965893
RightHand,ThrowGust_V2,,16:15:31.791654
RightHand,ThrowFire_V2,,16:15:31.791732
RightHand,ThrowEarthPrison_V2,,16:15:31.791742
RightHand,,ShootEarthPrison_V2,16:15:32.293081
RightHand,ThrowGust_V2,,16:15:34.669484
RightHand,ThrowFire_V2,,16:15:34.669553
RightHand,ThrowEarthPrison_V2,,16:15:34.669564
RightHand,ActivateThrowEarthPrison_V2,,16:15:35.565846
RightHand,ActivateThrowEarthPrison_V2,,16:15:35.914062
LeftHand,ActivateThrowEarthPrison_V2,,16:15:40.376381
LeftHand,ThrowEarthPrison_V2,,16:15:41.241060
LeftHand,ThrowFire_V2,,16:15:41.241336
LeftHand,ThrowGust_V2,,16:15:41.241354
LeftHand,,ShootEarthPrison_V2,16:15:41.769727
LeftHand,ActivateFire_V2,,16:15:42.805499
LeftHand,ActivateActivationEarthPrison_V2,,16:15:43.073458
LeftHand,ThrowActivationEarthPrison_V2,,16:15:44.141284
LeftHand,,ActivateEarthPrison_V2,16:15:44.244613
LeftHand,Shield_V1,ActivateShield_V1,16:15:45.317052
RightHand,ThrowGust_V2,,16:15:48.101832
RightHand,ThrowFire_V2,,16:15:48.101894
RightHand,ThrowEarthPrison_V2,,16:15:48.101906
RightHand,ThrowGust_V2,,16:15:49.554446
RightHand,ThrowFire_V2,,16:15:49.554515
RightHand,ThrowEarthPrison_V2,,16:15:49.554528
RightHand,ThrowGust_V2,,16:15:55.011898
RightHand,ThrowFire_V2,,16:15:55.011955
RightHand,ThrowEarthPrison_V2,,16:15:55.011964
RightHand,ActivateThrowEarthPrison_V2,,16:15:56.572315
RightHand,ThrowGust_V2,,16:15:57.451664
RightHand,ThrowFire_V2,,16:15:57.451732
RightHand,ThrowEarthPrison_V2,,16:15:57.451742
RightHand,,ShootEarthPrison_V2,16:15:57.974886
RightHand,ActivateActivationEarthPrison_V2,,16:15:59.403545
RightHand,ActivateFire_V2,,16:15:59.985968
RightHand,ThrowEarthPrison_V2,,16:16:00.046448
RightHand,,ActivateEarthPrison_V2,16:16:00.157823
LeftHand,Recover_V2,,16:16:05.771473
LeftHand,Recover_V1,ActivateRecover_V1,16:16:05.771903
RightHand,Recover_V1,ActivateRecover_V1,16:16:05.788404
RightHand,Recover_V2,,16:16:05.788458
Both,,ActivateRecover_V2,16:16:05.788531
LeftHand,Recover_V2,,16:16:09.841994
Both,,ActivateRecover_V2,16:16:09.842364
LeftHand,Recover_V1,ActivateRecover_V1,16:16:09.842495
RightHand,Aim_V1,,16:16:16.449922
RightHand,Lightning_V1,,16:16:16.606920
RightHand,,ShootLightning_V1,16:16:16.719850
RightHand,Lightning_V1,,16:16:17.021684
RightHand,Lightning_V1,,16:16:17.292537
RightHand,Aim_V1,,16:16:17.621287
RightHand,Aim_V1,,16:16:20.139011
RightHand,Lightning_V1,,16:16:20.617764
RightHand,,ShootLightning_V1,16:16:20.640362
RightHand,Aim_V1,,16:16:21.631366
RightHand,Lightning_V1,,16:16:22.299735
RightHand,EarthPrison_V1,ActivateEarthPrison_V1,16:16:22.590307
RightHand,Lightning_V1,,16:16:24.081651
LeftHand,Shield_V1,ActivateShield_V1,16:16:25.373873
RightHand,Lightning_V1,,16:16:28.426660
RightHand,ThrowGust_V2,,16:16:29.595101
RightHand,ThrowFire_V2,,16:16:29.595188
RightHand,ThrowEarthPrison_V2,,16:16:29.595226
RightHand,Aim_V1,,16:16:30.870984
RightHand,Lightning_V1,,16:16:31.905327
RightHand,,ShootLightning_V1,16:16:31.919828
LeftHand,Shield_V1,ActivateShield_V1,16:16:33.931369
RightHand,Lightning_V1,,16:16:36.366818
RightHand,Aim_V1,,16:16:36.650390
RightHand,Lightning_V1,,16:16:36.995270
RightHand,,ShootLightning_V1,16:16:37.096087
RightHand,Aim_V1,,16:16:37.443660
RightHand,Lightning_V1,,16:16:38.070757
RightHand,,ShootLightning_V1,16:16:38.086850
RightHand,Aim_V1,,16:16:38.516354
RightHand,Lightning_V1,,16:16:38.928915
RightHand,,ShootLightning_V1,16:16:39.061895
RightHand,Aim_V1,,16:16:39.401477
RightHand,Lightning_V1,,16:16:39.936486
RightHand,,ShootLightning_V1,16:16:39.953434
RightHand,,ShootLightning_V1,16:16:40.131067
RightHand,,ShootLightning_V1,16:16:40.318606
RightHand,Lightning_V1,,16:16:42.548210
RightHand,Lightning_V1,,16:16:42.786389
RightHand,Aim_V1,,16:16:44.499202
LeftHand,ThrowEarthPrison_V2,,16:16:46.148109
LeftHand,ThrowFire_V2,,16:16:46.148188
LeftHand,ThrowGust_V2,,16:16:46.148198
RightHand,Lightning_V1,,16:16:49.350136
RightHand,,ShootLightning_V1,16:16:49.463471
RightHand,Aim_V1,,16:16:50.028559
RightHand,Lightning_V1,,16:16:51.487465
RightHand,,ShootLightning_V1,16:16:51.500827
RightHand,Lightning_V1,,16:16:52.027589
RightHand,Aim_V1,,16:16:52.720975
LeftHand,ThrowActivationEarthPrison_V2,,16:16:53.421253
RightHand,Lightning_V1,,16:16:54.791617
RightHand,,ShootLightning_V1,16:16:54.803287
RightHand,Aim_V1,,16:16:55.272778
RightHand,Lightning_V1,,16:16:55.999755
RightHand,,ShootLightning_V1,16:16:56.100355
RightHand,Aim_V1,,16:16:56.429750
RightHand,Lightning_V1,,16:16:56.753500
RightHand,,ShootLightning_V1,16:16:56.767057
RightHand,Aim_V1,,16:16:57.176588
RightHand,,ShootLightning_V1,16:16:57.317697
RightHand,Aim_V1,,16:16:59.376257
LeftHand,ThrowActivationEarthPrison_V2,,16:17:00.207723
LeftHand,ThrowActivationEarthPrison_V2,,16:17:01.694560
LeftHand,ThrowEarthPrison_V2,,16:17:02.088273
LeftHand,ThrowFire_V2,,16:17:02.088347
LeftHand,ThrowGust_V2,,16:17:02.088357
RightHand,Aim_V1,,16:17:03.304260
RightHand,Lightning_V1,,16:17:04.261484
RightHand,,ShootLightning_V1,16:17:04.272033
RightHand,Aim_V1,,16:17:04.837571
RightHand,Lightning_V1,,16:17:05.350745
RightHand,,ShootLightning_V1,16:17:05.366648
RightHand,,ShootLightning_V1,16:17:05.512079
RightHand,Aim_V1,,16:17:06.170730
RightHand,Lightning_V1,,16:17:06.742350
RightHand,,ShootLightning_V1,16:17:06.861264
RightHand,Aim_V1,,16:17:07.498576
RightHand,Lightning_V1,,16:17:08.260700
RightHand,,ShootLightning_V1,16:17:08.380569
RightHand,Aim_V1,,16:17:10.029663
RightHand,Lightning_V1,,16:17:14.449182
RightHand,,ShootLightning_V1,16:17:14.566473
RightHand,Lightning_V1,,16:17:15.364576
RightHand,Aim_V1,,16:17:15.856137
RightHand,Aim_V1,,16:17:17.543322
RightHand,Gust_V1,,16:17:17.807973
RightHand,Aim_V1,,16:17:18.181288
RightHand,Gust_V1,,16:17:18.609536
RightHand,Aim_V1,,16:17:19.207261
LeftHand,Shield_V1,ActivateShield_V1,16:17:19.908524
RightHand,Aim_V1,,16:17:21.631218
RightHand,Aim_V1,,16:17:22.083243
RightHand,Lightning_V1,,16:17:23.564246
RightHand,,ShootLightning_V1,16:17:23.680960
LeftHand,ThrowEarthPrison_V2,,16:17:26.044711
LeftHand,ThrowFire_V2,,16:17:26.044772
LeftHand,ThrowGust_V2,,16:17:26.044782
RightHand,Aim_V1,,16:17:26.314926
RightHand,ThrowGust_V2,,16:17:37.369007
RightHand,ThrowFire_V2,,16:17:37.369071
RightHand,ThrowEarthPrison_V2,,16:17:37.369082
RightHand,ActivateThrowEarthPrison_V2,,16:17:37.759828
RightHand,ActivateActivationEarthPrison_V2,,16:17:41.635343
RightHand,ActivateFire_V2,,16:17:42.325914
RightHand,ThrowEarthPrison_V2,,16:17:42.392021
RightHand,,ActivateEarthPrison_V2,16:17:42.504020
LeftHand,ThrowEarthPrison_V2,,16:17:43.769017
LeftHand,ThrowFire_V2,,16:17:43.769094
LeftHand,ThrowGust_V2,,16:17:43.769105
RightHand,ThrowGust_V2,,16:17:46.886524
RightHand,ThrowFire_V2,,16:17:46.886594
RightHand,ThrowEarthPrison_V2,,16:17:46.886610
RightHand,ActivateThrowEarthPrison_V2,,16:17:48.574326
RightHand,ActivateThrowEarthPrison_V2,,16:17:51.844184
LeftHand,ThrowEarthPrison_V2,,16:17:52.717897
LeftHand,ThrowFire_V2,,16:17:52.717964
LeftHand,ThrowGust_V2,,16:17:52.717975
RightHand,ThrowGust_V2,,16:17:53.735889
RightHand,ThrowFire_V2,,16:17:53.735978
RightHand,ThrowEarthPrison_V2,,16:17:53.735990
RightHand,,ShootEarthPrison_V2,16:17:54.237947
RightHand,ActivateThrowEarthPrison_V2,,16:17:54.419099
RightHand,ActivateActivationEarthPrison_V2,,16:17:55.571645
RightHand,ThrowEarthPrison_V2,,16:17:56.258599
RightHand,,ActivateEarthPrison_V2,16:17:56.386137
RightHand,ActivateThrowEarthPrison_V2,,16:17:58.898751
RightHand,ThrowGust_V2,,16:18:01.794042
RightHand,ThrowFire_V2,,16:18:01.794103
RightHand,ThrowEarthPrison_V2,,16:18:01.794112
RightHand,ActivateThrowEarthPrison_V2,,16:18:02.062065
RightHand,ThrowGust_V2,,16:18:02.930533
RightHand,ThrowFire_V2,,16:18:02.930593
RightHand,ThrowEarthPrison_V2,,16:18:02.930603
RightHand,ActivateActivationEarthPrison_V2,,16:18:04.624575
RightHand,ActivateFire_V2,,16:18:05.269996
RightHand,ThrowEarthPrison_V2,,16:18:05.335867
RightHand,,ActivateEarthPrison_V2,16:18:05.469873
LeftHand,ThrowEarthPrison_V2,,16:18:07.023985
LeftHand,ThrowFire_V2,,16:18:07.024065
LeftHand,ThrowGust_V2,,16:18:07.024076
RightHand,ThrowGust_V2,,16:18:08.242564
RightHand,ThrowFire_V2,,16:18:08.242635
RightHand,ThrowEarthPrison_V2,,16:18:08.242645
RightHand,ActivateLightning_V2,,16:18:08.859092
LeftHand,ThrowEarthPrison_V2,,16:18:09.093488
LeftHand,ThrowFire_V2,,16:18:09.093558
LeftHand,ThrowGust_V2,,16:18:09.093573
RightHand,EarthPrison_V1,ActivateEarthPrison_V1,16:18:09.404263
RightHand,ThrowGust_V2,,16:18:10.053511
RightHand,ThrowFire_V2,,16:18:10.053582
RightHand,ThrowEarthPrison_V2,,16:18:10.053593
RightHand,ActivateThrowEarthPrison_V2,,16:18:11.210281
RightHand,EarthPrison_V1,ActivateEarthPrison_V1,16:18:11.739768
RightHand,ActivateThrowEarthPrison_V2,,16:18:11.799305
RightHand,ThrowGust_V2,,16:18:12.337498
RightHand,ThrowFire_V2,,16:18:12.337561
RightHand,ThrowEarthPrison_V2,,16:18:12.337573
RightHand,,ShootEarthPrison_V2,16:18:12.840494
RightHand,ActivateActivationEarthPrison_V2,,16:18:14.054397
RightHand,ActivateFire_V2,,16:18:14.673259
RightHand,ThrowEarthPrison_V2,,16:18:14.714288
RightHand,,ActivateEarthPrison_V2,16:18:14.832456
LeftHand,ThrowEarthPrison_V2,,16:18:18.567753
LeftHand,ThrowFire_V2,,16:18:18.567820
LeftHand,ThrowGust_V2,,16:18:18.567830
RightHand,ActivateFire_V2,,16:18:18.846788
RightHand,ThrowGust_V2,,16:18:19.634141
RightHand,ThrowFire_V2,,16:18:19.634202
RightHand,ThrowEarthPrison_V2,,16:18:19.634214
RightHand,,ShootFire_V2,16:18:20.131513
RightHand,ActivateLightning_V2,,16:18:22.647469
RightHand,Shield_V1,ActivateShield_V1,16:18:23.404088
