CallerHand,GestureInput,ActionExecuted,Time
RightHand,ThrowGust_V2,,14:07:55.697479
RightHand,ThrowFire_V2,,14:07:55.697569
RightHand,ThrowEarthPrison_V2,,14:07:55.697582
LeftHand,ThrowEarthPrison_V2,,14:07:55.998325
LeftHand,ThrowFire_V2,,14:07:55.998402
LeftHand,ThrowGust_V2,,14:07:55.998412
RightHand,,ShootGust_V2,14:07:56.232208
RightHand,ActivateGust_V2,,14:07:57.889001
RightHand,ThrowGust_V2,,14:07:58.553524
RightHand,ThrowFire_V2,,14:07:58.553586
RightHand,ThrowEarthPrison_V2,,14:07:58.553600
RightHand,,ShootGust_V2,14:07:59.060357
RightHand,ActivateGust_V2,,14:08:00.074159
RightHand,Lightning_V1,,14:08:00.377311
RightHand,ThrowGust_V2,,14:08:00.909620
RightHand,ThrowFire_V2,,14:08:00.909690
RightHand,ThrowEarthPrison_V2,,14:08:00.909701
RightHand,,ShootGust_V2,14:08:01.429945
RightHand,ThrowGust_V2,,14:08:02.353063
RightHand,ThrowFire_V2,,14:08:02.353124
RightHand,ThrowEarthPrison_V2,,14:08:02.353134
RightHand,Lightning_V1,,14:08:03.673854
RightHand,ActivateGust_V2,,14:08:03.675058
RightHand,ThrowGust_V2,,14:08:04.586985
RightHand,ThrowFire_V2,,14:08:04.587088
RightHand,ThrowEarthPrison_V2,,14:08:04.587099
RightHand,,ShootGust_V2,14:08:05.089730
RightHand,Lightning_V1,,14:08:06.079390
RightHand,ActivateGust_V2,,14:08:06.080553
RightHand,ThrowGust_V2,,14:08:06.627621
RightHand,ThrowFire_V2,,14:08:06.627706
RightHand,ThrowEarthPrison_V2,,14:08:06.627721
RightHand,,ShootGust_V2,14:08:07.148595
RightHand,ActivateGust_V2,,14:08:08.222147
RightHand,Lightning_V1,,14:08:08.308433
RightHand,ThrowGust_V2,,14:08:08.898234
RightHand,ThrowFire_V2,,14:08:08.898298
RightHand,ThrowEarthPrison_V2,,14:08:08.898308
RightHand,,ShootGust_V2,14:08:09.409114
LeftHand,Shield_V1,ActivateShield_V1,14:08:10.545251
LeftHand,ThrowEarthPrison_V2,,14:08:12.714748
LeftHand,ThrowFire_V2,,14:08:12.714833
LeftHand,ThrowGust_V2,,14:08:12.714843
RightHand,Shield_V1,ActivateShield_V1,14:08:12.714977
LeftHand,Shield_V1,ActivateShield_V1,14:08:13.314895
RightHand,Shield_V1,ActivateShield_V1,14:08:15.025884
RightHand,EarthPrison_V1,ActivateEarthPrison_V1,14:08:16.089879
RightHand,Shield_V1,ActivateShield_V1,14:08:19.528982
LeftHand,Recover_V2,,14:08:21.467051
LeftHand,Recover_V1,ActivateRecover_V1,14:08:21.467407
RightHand,Recover_V1,ActivateRecover_V1,14:08:21.813335
RightHand,Recover_V2,,14:08:21.813407
Both,,ActivateRecover_V2,14:08:21.813501
RightHand,Recover_V1,ActivateRecover_V1,14:08:23.503372
RightHand,Recover_V2,,14:08:23.503430
Both,,ActivateRecover_V2,14:08:23.503537
RightHand,Recover_V1,ActivateRecover_V1,14:08:24.482004
RightHand,Recover_V2,,14:08:24.482067
Both,,ActivateRecover_V2,14:08:24.482170
RightHand,Aim_V1,,14:08:26.099722
RightHand,Shield_V1,ActivateShield_V1,14:08:27.336111
LeftHand,Shield_V1,ActivateShield_V1,14:08:27.646653
RightHand,Shield_V1,ActivateShield_V1,14:08:28.227317
LeftHand,Shield_V1,ActivateShield_V1,14:08:28.360435
LeftHand,Shield_V1,ActivateShield_V1,14:08:30.774072
