CallerHand,GestureInput,ActionExecuted,Time
RightHand,,ShootFire_V2,12:44:31.433208
RightHand,ActivateActivationEarthPrison_V2,,12:44:31.680999
RightHand,ActivateFire_V2,,12:44:31.748971
LeftHand,ThrowEarthPrison_V2,,12:44:32.900409
LeftHand,ThrowFire_V2,,12:44:32.900472
LeftHand,ThrowGust_V2,,12:44:32.900484
LeftHand,Shield_V2,,12:44:32.979202
LeftHand,Recover_V2,,12:44:34.099530
LeftHand,Recover_V1,ActivateRecover_V1,12:44:34.099909
RightHand,ActivateFire_V2,,12:44:35.549442
LeftHand,Recover_V2,,12:44:37.759223
LeftHand,Recover_V1,ActivateRecover_V1,12:44:37.759681
RightHand,ActivateFire_V2,,12:44:38.020822
LeftHand,Recover_V2,,12:44:40.974410
LeftHand,Recover_V1,ActivateRecover_V1,12:44:40.974779
LeftHand,Recover_V2,,12:44:43.373389
LeftHand,Recover_V1,ActivateRecover_V1,12:44:43.373760
RightHand,ThrowGust_V2,,12:44:43.523345
RightHand,ThrowFire_V2,,12:44:43.523420
RightHand,ThrowEarthPrison_V2,,12:44:43.523431
RightHand,,ShootFire_V2,12:44:44.046288
LeftHand,Recover_V2,,12:44:44.906611
LeftHand,Recover_V1,ActivateRecover_V1,12:44:44.906962
RightHand,ActivateFire_V2,,12:44:45.179554
RightHand,ThrowGust_V2,,12:44:45.826341
RightHand,ThrowFire_V2,,12:44:45.826418
RightHand,ThrowEarthPrison_V2,,12:44:45.826431
RightHand,,ShootFire_V2,12:44:46.323822
LeftHand,Recover_V2,,12:44:46.918173
LeftHand,Recover_V1,ActivateRecover_V1,12:44:46.918530
RightHand,ActivateFire_V2,,12:44:48.994253
RightHand,ThrowGust_V2,,12:44:50.339535
RightHand,ThrowFire_V2,,12:44:50.339609
RightHand,ThrowEarthPrison_V2,,12:44:50.339622
RightHand,,ShootFire_V2,12:44:50.859931
RightHand,ActivateActivationEarthPrison_V2,,12:44:51.549102
RightHand,ActivateFire_V2,,12:44:51.726623
RightHand,ActivateFire_V2,,12:44:52.930041
RightHand,ActivateFire_V2,,12:44:54.336098
RightHand,ThrowGust_V2,,12:44:55.435599
RightHand,ThrowFire_V2,,12:44:55.435668
RightHand,ThrowEarthPrison_V2,,12:44:55.435680
LeftHand,Recover_V2,,12:44:55.554384
LeftHand,Recover_V1,ActivateRecover_V1,12:44:55.554719
RightHand,,ShootFire_V2,12:44:55.941345
RightHand,Shield_V2,,12:44:55.974609
RightHand,ActivateFire_V2,,12:44:56.502012
LeftHand,ThrowEarthPrison_V2,,12:44:57.284208
LeftHand,ThrowFire_V2,,12:44:57.284286
LeftHand,ThrowGust_V2,,12:44:57.284296
LeftHand,Shield_V2,,12:44:57.317520
LeftHand,Recover_V2,,12:44:58.417132
LeftHand,Recover_V1,ActivateRecover_V1,12:44:58.417601
RightHand,ActivateFire_V2,,12:44:58.624006
RightHand,ThrowGust_V2,,12:44:59.633399
RightHand,ThrowFire_V2,,12:44:59.633471
RightHand,ThrowEarthPrison_V2,,12:44:59.633482
LeftHand,Recover_V2,,12:45:01.372133
LeftHand,Recover_V1,ActivateRecover_V1,12:45:01.372619
RightHand,ActivateActivationEarthPrison_V2,,12:45:03.139561
RightHand,ActivateFire_V2,,12:45:03.253468
RightHand,ThrowGust_V2,,12:45:03.942775
RightHand,ThrowFire_V2,,12:45:03.942851
RightHand,ThrowEarthPrison_V2,,12:45:03.942863
RightHand,ActivateActivationEarthPrison_V2,,12:45:04.524953
