CallerHand,GestureInput,ActionExecuted,Time
RightHand,ThrowGust_V2,,16:50:55.548719
RightHand,ThrowFire_V2,,16:50:55.548776
RightHand,ThrowEarthPrison_V2,,16:50:55.548784
RightHand,,ShootEarthPrison_V2,16:50:56.051232
LeftHand,Recover_V1,ActivateRecover_V1,16:50:58.155302
RightHand,ThrowGust_V2,,16:50:58.333421
RightHand,ThrowFire_V2,,16:50:58.333495
RightHand,ThrowEarthPrison_V2,,16:50:58.333505
RightHand,ActivateThrowEarthPrison_V2,,16:51:02.437801
RightHand,ThrowGust_V2,,16:51:03.481836
RightHand,ThrowFire_V2,,16:51:03.481908
RightHand,ThrowEarthPrison_V2,,16:51:03.481926
RightHand,,ShootEarthPrison_V2,16:51:03.986044
RightHand,ThrowEarthPrison_V2,,16:51:05.665186
LeftHand,ThrowEarthPrison_V2,,16:51:08.106326
LeftHand,ThrowFire_V2,,16:51:08.106408
LeftHand,ThrowGust_V2,,16:51:08.106418
RightHand,Fire_V1,,16:51:09.415372
RightHand,AimLightning_V2,,16:51:09.416460
RightHand,Aim_V1,,16:51:11.052663
RightHand,Aim_V1,,16:51:12.411497
RightHand,Lightning_V1,,16:51:12.589854
RightHand,,ShootLightning_V1,16:51:12.701406
RightHand,Aim_V1,,16:51:13.058879
RightHand,Aim_V1,,16:51:14.928612
RightHand,Lightning_V1,,16:51:15.591923
RightHand,,ShootLightning_V1,16:51:15.608381
RightHand,Aim_V1,,16:51:16.266707
RightHand,Gust_V1,,16:51:16.543652
RightHand,Aim_V1,,16:51:17.607107
RightHand,Gust_V1,,16:51:18.269942
RightHand,,ShootGust_V1,16:51:18.403749
RightHand,Aim_V1,,16:51:19.324284
RightHand,Lightning_V1,,16:51:19.324354
RightHand,Aim_V1,,16:51:19.928698
LeftHand,Recover_V1,ActivateRecover_V1,16:51:21.301913
RightHand,ThrowGust_V2,,16:51:23.772293
RightHand,ThrowFire_V2,,16:51:23.772362
RightHand,ThrowEarthPrison_V2,,16:51:23.772372
LeftHand,ThrowEarthPrison_V2,,16:51:26.225062
LeftHand,ThrowFire_V2,,16:51:26.225147
LeftHand,ThrowGust_V2,,16:51:26.225160
LeftHand,ThrowEarthPrison_V2,,16:51:35.834647
