CallerHand,GestureInput,ActionExecuted,Time
RightHand,EarthPrison_V1,ActivateEarthPrison_V1,14:43:14.757752
LeftHand,ThrowEarthPrison_V2,,14:43:15.106661
LeftHand,ThrowFire_V2,,14:43:15.106728
LeftHand,ThrowGust_V2,,14:43:15.106736
RightHand,Lightning_V1,,14:43:16.672816
RightHand,Aim_V1,,14:43:16.762301
RightHand,Lightning_V1,,14:43:19.346211
RightHand,ThrowGust_V2,,14:43:24.804464
RightHand,ThrowFire_V2,,14:43:24.804525
RightHand,ThrowEarthPrison_V2,,14:43:24.804533
LeftHand,ThrowEarthPrison_V2,,14:43:26.218517
LeftHand,ThrowFire_V2,,14:43:26.218589
LeftHand,ThrowGust_V2,,14:43:26.218599
RightHand,Aim_V1,,14:43:29.726889
RightHand,Aim_V1,,14:43:31.586884
LeftHand,ThrowEarthPrison_V2,,14:43:32.403803
LeftHand,ThrowFire_V2,,14:43:32.403872
LeftHand,ThrowGust_V2,,14:43:32.403889
RightHand,Aim_V1,,14:43:32.796377
RightHand,Aim_V1,,14:43:35.034595
RightHand,Lightning_V1,,14:43:36.852416
RightHand,Recover_V1,ActivateRecover_V1,14:43:46.946256
LeftHand,ThrowEarthPrison_V2,,14:44:00.635314
LeftHand,ThrowFire_V2,,14:44:00.635375
LeftHand,ThrowGust_V2,,14:44:00.635385
RightHand,Aim_V1,,14:44:04.426701
RightHand,Aim_V1,,14:44:10.825799
LeftHand,ThrowEarthPrison_V2,,14:44:13.405934
LeftHand,ThrowFire_V2,,14:44:13.405999
LeftHand,ThrowGust_V2,,14:44:13.406009
RightHand,Fire_V1,,14:44:13.494150
RightHand,AimLightning_V2,,14:44:13.495848
RightHand,,ShootFire_V1,14:44:13.610423
RightHand,Aim_V1,,14:44:13.776861
RightHand,Fire_V1,,14:44:14.908226
RightHand,AimLightning_V2,,14:44:14.909362
RightHand,,ShootFire_V1,14:44:15.027085
RightHand,Aim_V1,,14:44:15.670968
RightHand,Fire_V1,,14:44:16.462457
RightHand,Aim_V1,,14:44:16.647391
RightHand,Fire_V1,,14:44:17.144937
RightHand,,ShootFire_V1,14:44:17.244159
RightHand,Aim_V1,,14:44:17.496725
RightHand,Fire_V1,,14:44:17.898270
RightHand,,ShootFire_V1,14:44:17.994082
RightHand,Aim_V1,,14:44:18.232568
RightHand,Fire_V1,,14:44:19.023580
RightHand,,ShootFire_V1,14:44:19.134946
RightHand,Aim_V1,,14:44:19.325654
RightHand,Aim_V1,,14:44:20.961323
RightHand,Fire_V1,,14:44:21.896743
RightHand,,ShootFire_V1,14:44:22.008268
RightHand,Aim_V1,,14:44:22.222463
RightHand,Fire_V1,,14:44:22.963183
RightHand,,ShootFire_V1,14:44:23.112507
RightHand,Fire_V1,,14:44:24.064638
RightHand,Fire_V1,,14:44:24.982599
RightHand,Aim_V1,,14:44:25.828797
RightHand,Aim_V1,,14:44:26.441123
RightHand,Aim_V1,,14:44:27.888396
RightHand,Fire_V1,,14:44:28.311537
RightHand,,ShootFire_V1,14:44:28.416121
LeftHand,ThrowEarthPrison_V2,,14:44:28.769091
LeftHand,ThrowFire_V2,,14:44:28.769156
LeftHand,ThrowGust_V2,,14:44:28.769166
RightHand,Fire_V1,,14:44:29.522037
RightHand,Aim_V1,,14:44:30.374905
RightHand,Fire_V1,,14:44:38.091029
RightHand,Aim_V1,,14:44:38.367260
LeftHand,ThrowEarthPrison_V2,,14:44:38.837460
LeftHand,ThrowFire_V2,,14:44:38.837540
LeftHand,ThrowGust_V2,,14:44:38.837550
RightHand,Aim_V1,,14:44:40.076019
RightHand,Aim_V1,,14:44:40.831808
RightHand,Aim_V1,,14:44:44.276788
RightHand,Fire_V1,,14:44:44.660479
RightHand,,ShootFire_V1,14:44:44.762967
RightHand,Aim_V1,,14:44:45.027817
RightHand,Aim_V1,,14:44:47.632281
RightHand,Recover_V1,ActivateRecover_V1,14:44:51.724166
RightHand,ThrowGust_V2,,14:45:07.719966
RightHand,ThrowFire_V2,,14:45:07.720031
RightHand,ThrowEarthPrison_V2,,14:45:07.720039
RightHand,Aim_V1,,14:45:09.944973
RightHand,Fire_V1,,14:45:11.013795
RightHand,,ShootFire_V1,14:45:11.137743
RightHand,Aim_V1,,14:45:11.304578
RightHand,Fire_V1,,14:45:11.772592
RightHand,,ShootFire_V1,14:45:11.905467
RightHand,Fire_V1,,14:45:12.574267
RightHand,Fire_V1,,14:45:13.342661
RightHand,Aim_V1,,14:45:13.767994
RightHand,Fire_V1,,14:45:14.635094
RightHand,,ShootFire_V1,14:45:14.735823
RightHand,Aim_V1,,14:45:14.935387
RightHand,Fire_V1,,14:45:15.236148
RightHand,,ShootFire_V1,14:45:15.337190
RightHand,Fire_V1,,14:45:15.870987
RightHand,Fire_V1,,14:45:16.539717
RightHand,Fire_V1,,14:45:17.508205
RightHand,Aim_V1,,14:45:18.110768
RightHand,Fire_V1,,14:45:19.279556
RightHand,,ShootFire_V1,14:45:19.379722
RightHand,Aim_V1,,14:45:19.546275
RightHand,Fire_V1,,14:45:19.714221
RightHand,,ShootFire_V1,14:45:19.814174
RightHand,Aim_V1,,14:45:19.979351
RightHand,Fire_V1,,14:45:20.180291
RightHand,,ShootFire_V1,14:45:20.314246
RightHand,Aim_V1,,14:45:20.548020
RightHand,Fire_V1,,14:45:21.117564
RightHand,,ShootFire_V1,14:45:21.218315
