CallerHand,GestureInput,ActionExecuted,Time
RightHand,ActivateGust_V2,,14:33:10.052813
RightHand,ThrowGust_V2,,14:33:14.117021
RightHand,ThrowFire_V2,,14:33:14.117079
RightHand,ThrowEarthPrison_V2,,14:33:14.117094
LeftHand,ThrowEarthPrison_V2,,14:33:14.550125
LeftHand,ThrowFire_V2,,14:33:14.550190
LeftHand,ThrowGust_V2,,14:33:14.550201
LeftHand,ActivateFire_V2,,14:33:21.123412
RightHand,ThrowGust_V2,,14:33:22.088540
RightHand,ThrowFire_V2,,14:33:22.088597
RightHand,ThrowEarthPrison_V2,,14:33:22.088607
LeftHand,ThrowEarthPrison_V2,,14:33:23.757965
LeftHand,ThrowFire_V2,,14:33:23.758036
LeftHand,ThrowGust_V2,,14:33:23.758047
LeftHand,ThrowEarthPrison_V2,,14:33:26.963579
LeftHand,ThrowFire_V2,,14:33:26.963677
LeftHand,ThrowGust_V2,,14:33:26.963691
RightHand,ThrowGust_V2,,14:33:27.323272
RightHand,ThrowFire_V2,,14:33:27.323337
RightHand,ThrowEarthPrison_V2,,14:33:27.323349
RightHand,ActivateFire_V2,,14:33:28.545537
RightHand,ActivateFire_V2,,14:33:29.455972
LeftHand,ThrowEarthPrison_V2,,14:33:29.960815
LeftHand,ThrowFire_V2,,14:33:29.960875
LeftHand,ThrowGust_V2,,14:33:29.960883
RightHand,ActivateFire_V2,,14:33:30.380616
RightHand,ThrowGust_V2,,14:33:33.887405
RightHand,ThrowFire_V2,,14:33:33.887464
RightHand,ThrowEarthPrison_V2,,14:33:33.887476
RightHand,,ShootFire_V2,14:33:34.394122
RightHand,ActivateFire_V2,,14:33:34.576413
RightHand,ThrowGust_V2,,14:33:35.264757
RightHand,ThrowFire_V2,,14:33:35.264817
RightHand,ThrowEarthPrison_V2,,14:33:35.264835
RightHand,,ShootFire_V2,14:33:35.764762
RightHand,ActivateFire_V2,,14:33:36.027272
RightHand,ThrowGust_V2,,14:33:36.542010
