CallerHand,GestureInput,ActionExecuted,Time
RightHand,Lightning_V1,,15:12:56.982552
RightHand,Aim_V1,,15:12:57.354355
RightHand,ThrowGust_V2,,15:12:58.232529
RightHand,ThrowFire_V2,,15:12:58.232589
RightHand,ThrowEarthPrison_V2,,15:12:58.232600
RightHand,Aim_V1,,15:13:01.771197
RightHand,Lightning_V1,,15:13:02.327851
RightHand,,ShootLightning_V1,15:13:02.350684
RightHand,,ShootLightning_V1,15:13:02.550040
RightHand,,ShootLightning_V1,15:13:02.751917
RightHand,,ShootLightning_V1,15:13:02.951359
RightHand,,ShootLightning_V1,15:13:03.151738
RightHand,Lightning_V1,,15:13:06.972286
RightHand,Aim_V1,,15:13:07.396563
RightHand,Lightning_V1,,15:13:07.699215
RightHand,,ShootLightning_V1,15:13:07.713393
RightHand,,ShootLightning_V1,15:13:07.875027
RightHand,Aim_V1,,15:13:08.867502
RightHand,Lightning_V1,,15:13:09.733596
RightHand,,ShootLightning_V1,15:13:09.843386
LeftHand,ThrowEarthPrison_V2,,15:13:11.118576
LeftHand,ThrowFire_V2,,15:13:11.118644
LeftHand,ThrowGust_V2,,15:13:11.118652
RightHand,Aim_V1,,15:13:11.207376
RightHand,Lightning_V1,,15:13:12.891003
RightHand,,ShootLightning_V1,15:13:13.005071
RightHand,Lightning_V1,,15:13:15.927170
RightHand,Aim_V1,,15:13:16.083100
RightHand,,ShootLightning_V1,15:13:16.239571
RightHand,,ShootLightning_V1,15:13:16.428166
RightHand,,ShootLightning_V1,15:13:16.669540
RightHand,Aim_V1,,15:13:18.444003
RightHand,Aim_V1,,15:13:21.339970
RightHand,Lightning_V1,,15:13:27.766583
RightHand,,ShootLightning_V1,15:13:27.781188
RightHand,,ShootLightning_V1,15:13:27.945015
RightHand,,ShootLightning_V1,15:13:28.118211
RightHand,,ShootLightning_V1,15:13:28.279346
RightHand,Aim_V1,,15:13:46.330483
LeftHand,ThrowEarthPrison_V2,,15:13:46.670984
LeftHand,ThrowFire_V2,,15:13:46.671063
LeftHand,ThrowGust_V2,,15:13:46.671075
RightHand,Lightning_V1,,15:13:47.523813
RightHand,,ShootLightning_V1,15:13:47.639843
RightHand,Lightning_V1,,15:13:47.953519
RightHand,Aim_V1,,15:13:48.338414
RightHand,Lightning_V1,,15:13:49.134727
RightHand,,ShootLightning_V1,15:13:49.247277
RightHand,Aim_V1,,15:13:49.670672
RightHand,Lightning_V1,,15:13:50.959017
RightHand,,ShootLightning_V1,15:13:51.070106
RightHand,Aim_V1,,15:13:51.223275
RightHand,Lightning_V1,,15:13:51.412392
RightHand,,ShootLightning_V1,15:13:51.427646
RightHand,Lightning_V1,,15:13:52.129854
RightHand,Aim_V1,,15:13:52.693325
RightHand,Lightning_V1,,15:13:53.974096
RightHand,,ShootLightning_V1,15:13:53.996654
RightHand,ThrowGust_V2,,15:13:55.032926
RightHand,ThrowFire_V2,,15:13:55.032980
RightHand,ThrowEarthPrison_V2,,15:13:55.032992
RightHand,Lightning_V1,,15:13:56.558187
RightHand,Aim_V1,,15:13:59.855366
RightHand,Lightning_V1,,15:14:01.056717
RightHand,,ShootLightning_V1,15:14:01.070831
RightHand,Aim_V1,,15:14:03.771248
LeftHand,Shield_V1,ActivateShield_V1,15:14:04.398783
RightHand,Lightning_V1,,15:14:04.492328
RightHand,,ShootLightning_V1,15:14:04.593303
RightHand,ThrowGust_V2,,15:14:07.940892
RightHand,ThrowFire_V2,,15:14:07.940954
RightHand,ThrowEarthPrison_V2,,15:14:07.940966
LeftHand,Shield_V1,ActivateShield_V1,15:14:09.221864
LeftHand,Shield_V1,ActivateShield_V1,15:14:12.822476
RightHand,Lightning_V1,,15:14:14.096661
RightHand,Aim_V1,,15:14:14.828979
RightHand,Lightning_V1,,15:14:15.796918
RightHand,,ShootLightning_V1,15:14:15.807716
RightHand,Lightning_V1,,15:14:17.052804
RightHand,Aim_V1,,15:14:18.443879
RightHand,Lightning_V1,,15:14:19.073715
RightHand,,ShootLightning_V1,15:14:19.203101
LeftHand,Shield_V1,ActivateShield_V1,15:14:20.314687
RightHand,Aim_V1,,15:14:22.381875
RightHand,Lightning_V1,,15:14:22.524355
RightHand,,ShootLightning_V1,15:14:22.646864
RightHand,Aim_V1,,15:14:24.057336
RightHand,Lightning_V1,,15:14:24.447242
RightHand,,ShootLightning_V1,15:14:24.462339
RightHand,Aim_V1,,15:14:25.831971
RightHand,Lightning_V1,,15:14:26.440922
RightHand,,ShootLightning_V1,15:14:26.463428
LeftHand,Shield_V1,ActivateShield_V1,15:14:27.136877
RightHand,Lightning_V1,,15:14:27.806260
LeftHand,Recover_V2,,15:14:29.114564
LeftHand,Recover_V1,ActivateRecover_V1,15:14:29.114907
RightHand,Lightning_V1,,15:14:30.286250
LeftHand,Shield_V1,ActivateShield_V1,15:14:30.458519
RightHand,Lightning_V1,,15:14:33.431343
RightHand,Aim_V1,,15:14:35.131022
RightHand,Lightning_V1,,15:14:36.623498
RightHand,,ShootLightning_V1,15:14:36.634735
LeftHand,Shield_V1,ActivateShield_V1,15:14:37.938082
LeftHand,Recover_V2,,15:14:44.892566
LeftHand,Recover_V1,ActivateRecover_V1,15:14:44.892927
LeftHand,Shield_V1,ActivateShield_V1,15:14:50.154047
RightHand,Lightning_V1,,15:14:55.755926
LeftHand,Recover_V2,,15:14:58.825970
LeftHand,Recover_V1,ActivateRecover_V1,15:14:58.826331
LeftHand,Recover_V2,,15:14:59.649141
LeftHand,Recover_V1,ActivateRecover_V1,15:14:59.649552
RightHand,Lightning_V1,,15:15:00.944806
RightHand,Lightning_V1,,15:15:01.551857
LeftHand,Recover_V2,,15:15:01.640124
LeftHand,Recover_V1,ActivateRecover_V1,15:15:01.640515
RightHand,Lightning_V1,,15:15:01.814488
RightHand,Lightning_V1,,15:15:02.671975
RightHand,Recover_V1,ActivateRecover_V1,15:15:07.662573
RightHand,Recover_V2,,15:15:07.662628
