CallerHand,GestureInput,ActionExecuted,Time
RightHand,ThrowFire_V2,,15:42:59.701405
RightHand,ThrowEarthPrison_V2,,15:42:59.701415
RightHand,,ShootFire_V2,15:43:00.225075
LeftHand,ThrowEarthPrison_V2,,15:43:00.925993
LeftHand,ThrowFire_V2,,15:43:00.926059
LeftHand,ThrowGust_V2,,15:43:00.926069
LeftHand,ActivateFire_V2,,15:43:01.477640
RightHand,ActivateFire_V2,,15:43:01.784856
RightHand,ThrowGust_V2,,15:43:10.299297
RightHand,ThrowFire_V2,,15:43:10.299382
RightHand,ThrowEarthPrison_V2,,15:43:10.299396
RightHand,,ShootFire_V2,15:43:10.824298
RightHand,ActivateFire_V2,,15:43:11.296624
RightHand,ThrowGust_V2,,15:43:11.945232
RightHand,ThrowFire_V2,,15:43:11.945290
RightHand,ThrowEarthPrison_V2,,15:43:11.945300
RightHand,,ShootFire_V2,15:43:12.481701
LeftHand,Recover_V1,ActivateRecover_V1,15:43:18.558575
LeftHand,Recover_V2,,15:43:18.580950
RightHand,Recover_V1,ActivateRecover_V1,15:43:18.866450
RightHand,Recover_V2,,15:43:18.866504
Both,,ActivateRecover_V2,15:43:18.866972
RightHand,Recover_V1,ActivateRecover_V1,15:43:20.228541
RightHand,Recover_V2,,15:43:20.228606
Both,,ActivateRecover_V2,15:43:20.228703
RightHand,Recover_V1,ActivateRecover_V1,15:43:23.514328
RightHand,Recover_V2,,15:43:23.514378
Both,,ActivateRecover_V2,15:43:23.514465
LeftHand,ActivateFire_V2,,15:43:28.409443
RightHand,ThrowGust_V2,,15:43:29.633832
RightHand,ThrowFire_V2,,15:43:29.633885
RightHand,ThrowEarthPrison_V2,,15:43:29.633894
RightHand,ActivateFire_V2,,15:43:31.508302
LeftHand,ActivateFire_V2,,15:43:31.734564
RightHand,ActivateFire_V2,,15:43:32.625793
LeftHand,ThrowEarthPrison_V2,,15:43:33.506171
LeftHand,ThrowFire_V2,,15:43:33.506229
LeftHand,ThrowGust_V2,,15:43:33.506238
LeftHand,ActivateFire_V2,,15:43:37.258800
RightHand,ActivateFire_V2,,15:43:38.462090
LeftHand,ActivateFire_V2,,15:43:39.987617
RightHand,ThrowGust_V2,,15:43:43.084694
RightHand,ThrowFire_V2,,15:43:43.084752
